,query,target_query,generated_query
62,who are the writers that the actors in their films also appear in the film [Magic in the Moonlight],Atom Egoyan|Paul Harris Boardman|Tom Ford|Vanessa Taylor|Sheridan Jobbins|Tracy Chevalier|Stephan Elliott|Julian Mitchell|Mimi Hare|Rupert Holmes|Eric Lomax|Becky Johnston|Ethan Coen|Charles Webb|Jack Davies|Choderlos de Laclos|Emma Thompson|Sidney Carroll|Mara Leveritt|Simon Gray|Bonnie Sikowitz|Christopher Isherwood|Clare Naylor|David Seidler|Martin Donovan|Christianna Brand|Olivia Hetreed|Alvin Sargent,"MATCH (m:Movie {name: 'Magic in the Moonlight'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name"
63,"The films that share the directors with the [No Retreat, No Surrender] film were released in what years",2002|1990|1994|1988|1987,"MATCH (m:Movie {name: 'No Retreat, No Surrender'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
64,what has been the years of the release of films that share writers with the film [The Young Victoria],2001|2009|2005,"MATCH (m:Movie {name: ""The Young Victoria""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
65,the films written by the screenwriter of [Killer Joe] were directed by who,William Friedkin|Jeannot Szwarc,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""Killer Joe""
RETURN DISTINCT d.name"
66,which genres are the films played by [Shoot to Kill] actors,Mystery|Romance|Short|Family|Horror|Crime|Drama|Fantasy|Animation|Music|Adventure|Action|Comedy|War|Thriller|Western,"MATCH (m:Movie {name: ""Shoot to Kill""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
67,The films that share the directors with the [Incantato] films are written by whom,Malcolm D. Lee|Pupi Avati|Gore Vidal,"MATCH (m:Movie {name: ""Incantato""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
68,Which genres make the films that share directors with [Yankee Doodle Dandy] fall under the coup,Mystery|Comedy|Horror|Thriller|Musical|Drama|Music|Adventure|Crime|War|Biography|Western,"MATCH (m:Movie {name: 'Yankee Doodle Dandy'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
69,which languages are the films that share directors with [Family Life] in,Irish|Spanish|French|English,"MATCH (m:Movie {name: 'Family Life'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
70,who is listed as screenwriter of the movies starred by [Man of the House] actors,Mark Twain|Andy Hedden|John Grisham|Arlene Sarner|Al Stump|Wes Craven|Vanessa Taylor|Cormac McCarthy|Neil Simon|John Barry|Ken Shapiro|Mike Figgis|Rama Laurie Stagner|H.F. Saint|Jonathan Roberts|John Carpenter|John Wells|John Pogue|Harold Ramis|Gregory McDonald|Nickolas Perry|Steve Martin|Jerome Armstrong|Roy Huggins|Jason Lethcoe|Guillermo Arriaga|Ethan Coen|William Mastrosimone|Rob Hedden|Dan Aykroyd|Paul Golding|Charles Webb|Tommy Lee Jones|Mark Boal|Jerry Leichtling|Jerzy Kromolowski|George Scribner|Kieran Fitzgerald|Paul Haggis|Graham Greene|Elisa Bell|J. David Stem|Carlo Collodi|Martin Amis|Ron Shelton|Billy Ray|William Goldman|Rúnar Rúnarsson|Lowell Cunningham|Paul F. Edwards|Alan J. Pakula|Ray Wright|Loretta Lynn|Colin Higgins|Lorne Michaels|Dave Thomas|Heywood Gould|Leon Capetanos|Paul Schrader|Stephen Peters|David N. Weiss|Irene Mecchi|James Lee Burke|Kiyoshi Kurosawa|Michael Lessac|David Michael Wieger|Garrison Keillor|Steve Barron|Randy Newman|Jay Cronley|Douglas Kenney|John Hughes|Bob Ducsay|George Vecsey|Nick Thiel|Andrew Bergman|Stephen Sommers|Linda Woolverton|Glendon Swarthout,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(movie:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = ""Man of the House""
RETURN DISTINCT w.name"
71,What are the genres of films whose actors are also appearing in [The Proposition],Mystery|Sport|Horror|Crime|Drama|Fantasy|Musical|Western|Action|Comedy|Documentary|War|Thriller|Adventure,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(p:Movie {name: ""The Proposition""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
72,who is listed as director of the movies starred by [Planet Terror] actors,Barry Sonnenfeld|Spike Lee|Boaz Yakin|Gregg Araki|Ridley Scott|Ole Bornedal|Jamie Blanks|Darren Stein|Henry Hathaway|Victor Salva|Jimmy Hayward|Jason Reitman|Paul Verhoeven|George Huang|Ethan Coen|Joe Chappelle|Gus Van Sant|Jonathan Parker|Oliver Stone|David Winters,"MATCH (m:Movie {name: ""Planet Terror""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(mo:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
73,who are the directors that actors of their films also appear in the film [Cyrano de Bergerac],Bruno Nuytten|Brad Mirman|Claude Berri|Milcho Manchevski|Ingmar Bergman|André Téchiné|Peter Weir|Pitof|Roman Coppola|Richard Brooks|José Ferrer|Andrzej Wajda|Otto Preminger|Marco Ferreri|John Huston|Yves Angelo|Bernardo Bertolucci|Nick Cassavetes|Barbet Schroeder|Stanley Kramer|Jacques Rivette|Jacob Berger|Giuseppe Tornatore|Roland Joffé|Edgar G. Ulmer|Edward Dmytryk|Clint Eastwood|François Truffaut|Bertrand Blier|Anne Fontaine|William Castle|François Ozon|Norman Jewison|Paul Leni|Maurice Pialat|Jean Becker,"MATCH (m:Movie {name: ""Cyrano de Bergerac""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
74,films that share actors with the [Holy Motors] film were in which languages,French,"MATCH (m:Movie {name: ""Holy Motors""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
75,The films that share writers with the film [The Trigger Effect] were in what genres,Horror|Crime|Drama|Fantasy|Adventure|Action|Comedy|Thriller,"MATCH (m:Movie {name: ""The Trigger Effect""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(fm:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
76,Which languages are the films which share actors with [A Man Called Gannon] in,Italian,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""A Man Called Gannon""
RETURN DISTINCT l.name"
77,the films that share actors with the [The Lost Future] film were in which languages,German,"MATCH (m:Movie {name: ""The Lost Future""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
78,which person has written the films directed by [Enemies Closer] &apos;s director,Arthur C. Clarke|Douglas Morrow|Lincoln Child|Gene Quintano|Jimmy Huston|Douglas Preston|Mark Verheiden|Mike Richardson|Karen Elise Baldwin|Gary DeVore|Paul Glickler|Ray Bradbury|Roderick Taylor|Wayne Kramer|Peter Hyams,"MATCH (m:Movie {name:""Enemies Closer""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
79,The films that share actors with the film [A Fever in the Blood] were in which languages,Russian|French,"MATCH (m:Movie {name: 'A Fever in the Blood'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
80,who leads films that share actors with the film [The Young in Heart],Nick Grinde|Robert Stevenson|Frank Tuttle|Cecil B. DeMille|George Cukor|Walter Lang|Arnold Laven|Oliver Parker|J. Lee Thompson|Norman Z. McLeod|Mark Sandrich|John Huston|Compton Bennett|Jean Renoir|René Clair|Paul Leni|Alexander Korda|Henry King|Mitchell Leisen|Elliott Nugent|Gary Sherman|Frank Borzage|King Vidor|Andrew Marton|George Marshall|William A. Wellman|Leslie Fenton|George Stevens,"MATCH (m:Movie {name: 'The Young in Heart'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
81,The films that share the directors with the film [Cool Hand Luke] were in which genres,Horror|Crime|Drama|Western|Action|Comedy|Biography,"MATCH (m:Movie {name: ""Cool Hand Luke""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
MATCH (m2)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
82,the films that share writers with the film [They Came Together] were in what genres,Comedy,"MATCH (m:Movie {name: ""They Came Together""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
83,What genres do the films that share directors with [Flash Point] fall under the coup,Action|Drama,"MATCH (m:Movie {name: 'Flash Point'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
84,What are the genres of the films whose actors also appear in [The Girl in a Swing],Romance|Mystery|Horror|Comedy|Drama,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(gias:Movie {name: ""The Girl in a Swing""}),
(m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
85,The movies that the directors share with the film [Jailhouse Rock] are written by whom,Richard Connell|Dashiell Hammett|Ian La Frenais|Ben Ames Williams|Ferenc Molnár|Sir Walter Scott|John L. Balderston|William Ludwig|Marguerite Roberts|Jo Swerling|William H. Macy|Emlyn Williams|John Van Druten|George Wells|Harry Brown|Maurice Zimm|Wells Root|Helen MacInnes|Anthony Hope|Joseph Breen|Samuel James Larsen|Jan Lustig|Thomas Malory|Æneas MacKenzie|Gladys Lehman|John Gay|Noel Langley|Dick Clement|Talbot Jennings|Donald Ogden Stewart|James R. Webb,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = ""Jailhouse Rock""
RETURN w.name"
86,who directs films that share actors with the film [Harold and Maude],Robert Altman|Roman Polanski|Jamie Babbit|John Cromwell|Steve Barron|Robert Mulligan|Lee H. Katzin|Kevin Smith|Carl Reiner|Bernard Girard,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""Harold and Maude""
RETURN DISTINCT d.name"
87,What were the years of release of films that share actors with the film [The Infidel],2010,"MATCH (m:Movie {name: ""The Infidel""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
88,What are the genres of the films whose actors are also appearing in [Empty Nest],Drama|Comedy,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(n:Movie {name: 'Empty Nest'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
89,who wrote the films made by the actors in [Hurricane Streets],Andy Bienen|Kimberly Peirce|Eric Mandelbaum|Morgan J. Freeman,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) 
WHERE m.name = 'Hurricane Streets' 
WITH a 
MATCH (a)<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer) 
RETURN DISTINCT w.name"
90,The films that share writers with the film [Home Alone 3] were in which genres,Romance|Family|Drama|Fantasy|Adventure|Comedy,"MATCH (m:Movie {name: ""Home Alone 3""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
91,which genres make films that share directors with [People Will Talk] fall under,Mystery|Crime|Drama|War|Comedy|Musical|Thriller,"MATCH (m:Movie {name: ""People Will Talk""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
92,who are the directors who the actors of their films also appear in the film [Out for Justice],Don Michael Paul|Stuart Baird|Keoni Waxman|Dwight H. Little|mink|Robert Parrish|Félix Enríquez Alcalá|Don E. FauntLeRoy|Albert Pyun|Richard Crudo|Dean Semler|Alexander Gruszynski|Michael Oblowitz|Bruce Malmuth|Andrzej Bartkowiak|Steven Seagal|Michael Keusch|Anthony Hickox|Andrew Davis|John Gray|Roel Reiné|Lauro Chartrand|Robert Rodriguez|Roland Emmerich|Ethan Maniquis,"MATCH (m:Movie {name: 'Out for Justice'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
93,who writes films that share actors with the film [Come See the Paradise],Craig Brewer|Diane Mei Lin Mark|Christian Alvart|Ian Abrams|Stephen Gaghan|Lawrence Kasdan|Toby Emmerich|Paul Jarrico|Russell Rouse|Charles Shyer|Jim Kouf|Harvey Weinstein|Mark Poirier|Lee Sternthal|Kayo Hatta|Nel King|Jim McBride|Bethany Hamilton|Barry L. Levy|Leslie Bohem|David Swift|Todd Haynes|Boaz Yakin|Scott Spiegel|Charles Leavitt|Clarence Greene|Myra Lewis|Tom Wolfe|Sean McNamara|Steve Tesich|Nancy Meyers|Richard Jefferies|Carl Gottlieb|Daniel Petrie Jr.|Charles Edward Pogue|Brian Klugman|Paul Weitz|John Lee Hancock|Carrie Fisher|Oliver Stone|Roland Emmerich|Jack Baran|Travis Milloy|Mari Hatta|Peter Benchley|Erich Kästner|Frank Deford|Callie Khouri|Dan Gordon,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = ""Come See the Paradise""
RETURN DISTINCT w.name"
94,the films that share writers with the [Be Kind Rewind] film were in which languages ,Japanese|French,"MATCH (m:Movie {name: ""Be Kind Rewind""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN distinct l.name"
95,who are the actors in the films led by the director of [The Falcon and the Snowman],Donald Sutherland|Kate Beckinsale|Lisa Eichhorn|Michael Keaton|Karen Black|Julie Christie|Sally Field|Roy Scheider|Ed Harris|Wilfred Pickles|Dirk Bogarde|Mona Washbourne|William Atherton|Jon Voight|Sylvia Miles|Rupert Everett|Matthew Modine|Murray Head|Robert Loggia|Vanessa Redgrave|Laurence Olivier|Richard Gere|John McGiver|Melanie Griffith|Helen Shaver|Dustin Hoffman|Peter Finch|Alan Bates|William Devane|Terence Stamp|Benjamin Bratt|Martin Sheen|Glenda Jackson|Madonna|June Ritchie|Tom Courtenay|Laurence Harvey,"MATCH (m:Movie {name: 'The Falcon and the Snowman'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)-[:STARRED_ACTORS]->(actors:Actor)
RETURN actors.name"
96,What were the years of release of films that share directors with film [First Family],1943|1978,"MATCH (m:Movie {name: ""First Family""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
97,what languages are the movies that share screenwriters with [The Princess and the Pirate] in,English,"MATCH (m:Movie {name: 'The Princess and the Pirate'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
98,the films that share writers with the film [Suspiria] were in which genres,Drama|Horror|Western|Thriller,"MATCH (m:Movie {name: 'Suspiria'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
99,Which languages are the films which share directors with [Out of Time] in,Spanish,"MATCH (m:Movie {name: ""Out of Time""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(other:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
100,which languages are the movies that share writers with [Nuts] in,French,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = 'Nuts'
RETURN DISTINCT l.name"
101,What languages are spoken in films played by [The Bourne Supremacy] actors,German|English,"MATCH (m:Movie {name: ""The Bourne Supremacy""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
102,who runs films that share actors with the film [Happy Accidents],Mira Nair|Todd Field|Peter Care|Dan Ireland|Ariel Vromen|Joe Charbanic|Darren Aronofsky|Donald Petrie|Nick Cassavetes|Andy Fickman|Stanley Kubrick|Jonathan Hensleigh|Brad Furman|Ron Howard|Josef Rusnak|Tony Bill|Nancy Savoca|Jonathan Lynn|Alex Cox|Daisy von Scherler Mayer|Sidney Lumet|Ruba Nadda|Tamara Jenkins|Harold Ramis|Norman Jewison|Joel Schumacher|Mike Mills|Mark Duplass|Steven Baigelman|Marc Lawrence,"MATCH (m:Movie {name: 'Happy Accidents'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)
MATCH (m2)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
103,the films that share actors with the film [Stroker Ace] have been released in what years,1974|1987|1984|1985|1982|1983|1980|1981|1966|1988|1989|2011|2012|1969|1993|1994|1979|1978|1999|1976|1975|1996|1973|1972|1977|2000|2004|2005|2008,"MATCH (m:Movie {name: 'Stroker Ace'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
104,which person led the films played by the actors in [The Day After],Curtis Hanson|John Badham|Erick Zonca|Bud Yorkin|Jerry Jameson|Marc Rocco|Eugene Corr|Holly Goldberg Sloan|Henry Winkler|Herbert Ross|Harvey Miller|Fielder Cook|Jonathan Demme|Peter Faiman|Henry King|Arthur Hiller|Sergio Leone|Jocelyn Moorhouse|Fred Zinnemann|Ron Howard|Hugh Wilson|Alan J. Pakula|Dalton Trumbo|Robert Ellis Miller|Sam Peckinpah|Jack Clayton|Jerry Schatzberg|John Sturges|Anatole Litvak|Blake Edwards|Karel Reisz|Andrew Gallerani|Roger Corman|Stephen Sommers,"MATCH (m:Movie {name: 'The Day After'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
105,the movies written by the screenwriter of [Scream 4] were directed by who,Kevin Williamson|Wes Craven|Jim Gillespie|Robert Rodriguez,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""Scream 4""
RETURN d.name"
106,The films that share actors with the film [Madame Bovary] were released in what years,1989|1974|1962|1960|1944|1963|1987|1948|1949|1982|1983|1980|1981|1964|1965|1966|1941|1946|1947|1988|1945|2015|1916|2013|2012|1942|1955|1954|1957|1956|1951|1950|1953|1952|1968|1959|1958|1969|1992|1994|1997|1978|1977|1976|1975|1996|1931|2002|2003|2000|2001|2006|2004|1943|1937|2008|2009|1936,"MATCH (m:Movie {name: ""Madame Bovary""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
107,The films that the directors share with the film [Bad Biology] are written by whom,Frank Henenlotter,"MATCH (m:Movie {name: ""Bad Biology""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
108,who leads films that share actors with the film [The Fastest Gun Alive],Elia Kazan|S. Sylvan Simon|Nunnally Johnson|Steven Zaillian|Joseph L. Mankiewicz|Wesley Ruggles|Delbert Mann|Robert Parrish|George Cukor|Walter Lang|Russell Rouse|Curtis Bernhardt|Vincente Minnelli|Joseph H. Lewis|Roger Corman|Giulio Paradisi|J. Lee Thompson|Thomas McCarthy|Simon Wincer|John M. Stahl|Michael Gordon|Mark Robson|Anthony Mann|H. Bruce Humberstone|Federico Fellini|Henry King|Luis Mandoki|Charles Vidor|Delmer Daves|Phil Karlson|George Marshall|Budd Boetticher|Frank Capra|Robert Rossen|Shawn Levy|Blake Edwards|Fritz Lang|Lloyd Bacon|Richard Fleischer|Ralph Nelson|Rudolph Maté|Jack Smight,"MATCH (m:Movie {name: ""The Fastest Gun Alive""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(s:Movie),
(s)-[:DIRECTED_BY]->(d:Director)
RETURN d.name as Director"
109,who are the actors in the films written by the screenwriter of [Gods and Generals],Tom Berenger|Martin Sheen|Richard Jordan,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = 'Gods and Generals' 
WITH w 
MATCH (m2:Movie)-[:WRITTEN_BY]->(w), (m2)-[:STARRED_ACTORS]->(a:Actor) 
RETURN a.name"
110,who is listed as screenwriter of the films starred by [16 Blocks] actors,Stephen King|Ann Druyan|Jeb Stuart|Michael Fry|Frank Darabont|Richard Russo|Walter Hill|Katja von Garnier|Marty Kaplan|Tony Gilroy|Robb Cullen|Walter Wager|Lars von Trier|Cynthia Cidre|Carl Sagan|John Katzenbach|Tom Stoppard|Kevin Jakubowski|Sean Penn|Michael Cristofer|Robert Crais|Robert Benton|Doug Richardson|E.L. Doctorow|Karey Kirkpatrick|Andre Fabrizio|Rod Amateau|Steven E. de Souza|Nico Mastorakis|Mitchell Kapner|Roderick Thorp|M. Night Shyamalan|Nick Cassavetes|Frank Pierson|Jason Smilovic|Edward Zwick|T. Lewis|Tim Calpin|Skip Woods|William Prochnau|Bobbie Ann Mason|Ryne Douglas Pearson|Tom Wolfe|Rowdy Herrington|Rian Johnson|John Carlin|Martin Donovan|Mike Behrman|Mike Gunther|Thomas Hargrove|Blake Edwards|Beth Henley|David Koepp|Bruce Willis|Akira Kurosawa|Luc Besson|Jeremy Passmore,"MATCH (m:Movie {name: ""16 Blocks""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
111,which genres make films that share actors with [The Stepfather] fall below,Action|Comedy|Adventure|Thriller,"MATCH (m:Movie {name: ""The Stepfather""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
112,what were the years of the release of films that share directors with the film [The Adventures of Sebastian Cole],2010|2004,"MATCH (m:Movie {name: ""The Adventures of Sebastian Cole""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
113,Which genres make films that share writers with [Back to the Future Part III],Family|Drama|Fantasy|Adventure|Action|Comedy|Thriller,"MATCH (m:Movie {name: ""Back to the Future Part III""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
