,query,target_query,generated_query
55,Which languages are the films that share writers with [Don] in,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Don""})-[:WRITTEN_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name","{'German', 'Hindi', 'English'}"
56,What are the main languages in the films led by [Tie Me Up! Tie Me Down!] &apos;s Director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Tie Me Up! Tie Me Down!""
RETURN DISTINCT l.name",{'Spanish'}
57,who are the actors in the films written by the screenwriter of [World's Greatest Dad],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""World's Greatest Dad""})-[:WRITTEN_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Joel Murray', 'Julie Brown', 'Bobcat Goldthwait', 'Tara Lynne Barr'}"
58,What were the dates for the release of the films written by the writer of [Storytelling],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Storytelling""})-[:WRITTEN_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1998', '1995', '2009', '2004', '2011', '2005'}"
59,Which genres make films that share actors with [Macabre] falling under,"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = 'Macabre'
RETURN DISTINCT g.name
```","{'Action', 'Comedy', 'Music', 'Drama'}"
60,which types are the films played by actors in [Rancho Notorious],"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE m.name = ""Rancho Notorious"" RETURN DISTINCT TYPE(a)","{'Horror', 'Adventure', 'Musical', 'Comedy', 'Western', 'Drama', 'Romance', 'War'}"
61,when the film film whose directors also directed [Cannibal Ferox],"MATCH (d:Director)-[:DIRECTED_BY]-(m:Movie) 
WHERE d.name IN 
    (SELECT d.name 
     FROM Director d 
     WHERE EXISTS 
         (SELECT * 
          FROM DIRECTED_BY r 
          WHERE r.Movie.name = 'Cannibal Ferox' 
          AND r.Director = d)) 
RETURN m.name","{'1980', '1974'}"
62,who are the players in the films led by the director of [Judge Dredd],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Judge Dredd""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Mekhi Phifer', 'Jennifer Love Hewitt', 'Ray Liotta'}"
63,who are the players in the films run by the director of [16 Blocks],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""16 Blocks""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Jackie Gleason', 'Matthew Broderick', 'Richard Pryor', 'Danny Glover', 'Joss Ackland', 'Antonio Banderas', 'Rutger Hauer', 'Bill Murray', 'James Garner', 'Susan George', 'Charles Bronson', 'David Warner', 'Paul Walker', ""Frances O'Connor"", 'Billie Whitelaw', 'Christopher Reeve', 'Graham Greene', 'Mitchell Ryan', 'Gerard Butler', 'Ned Beatty', 'Scott Schwartz', 'Lee Remick', 'Liev Schreiber', 'Karen Allen', 'Marlon Brando', 'Adam Baldwin', 'Anouk Aimée', 'Julia Roberts', 'Joe Pesci', 'Gregory Peck', 'Billy Connolly', 'Gene Hackman', 'Elijah Wood', 'Mel Gibson', 'Jodie Foster', 'Rene Russo', 'Lorraine Bracco', 'Gary Busey', 'Julianne Moore', 'Michelle Pfeiffer', 'John Forsythe', 'Sylvester Stallone'}"
64,when the films were broadcast and directed by the directors of the film  [Let's Go to Prison],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE m.name = ""Let's Go to Prison"" 
WITH d 
MATCH (m2:Movie)-[:DIRECTED_BY]->(d) 
RETURN m2.name, m2-[:RELEASE_YEAR]->(y:Year) AS ReleaseYear","{'2003', '2013'}"
65,what are the primary languages in the films written by the screenwriter of [Mr. Jealousy],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(n:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Mr. Jealousy""
RETURN l.name","{'Italian', 'French'}"
66,when the films were written by [The Big Picture] writers ,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE w.name = ""The Big Picture"" 
RETURN m.name, m-[:RELEASE_YEAR]->(y:Year) as ReleaseYear","{'2000', '1997', '2011', '2003', '2006'}"
67,which are the actors in the films run by the director of [Legion],MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Legion'})-[:DIRECTED_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name,"{'Cam Gigandet', 'Dakota Goyo', 'Paul Bettany', 'Josh Hamilton', 'Keri Russell', 'Maggie Q'}"
68,The films that share actors with the [C.O.G.] film have been freed for years ,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(mc:Movie)
WHERE m.name = 'C.O.G.'
RETURN mc.name AS Movie, mc-[:RELEASE_YEAR]->(y:Year) AS ReleasedYears","{'2014', '2013', '2010', '2007'}"
69,the films that share actors with the film [Texas Carnival] were in which genres,"```cypher
MATCH (m:Movie {name: 'Texas Carnival'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT m2.name, g.name
```","{'Thriller', 'Biography', 'Crime', 'Adventure', 'Musical', 'Comedy', 'Western', 'Drama', 'War', 'Mystery', 'Documentary'}"
70,who are the actors in the films run by the director of [Heist],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Heist""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Derek Luke', 'Robert Donat', 'Alice Braga', 'Nigel Hawthorne', 'Steve Martin', 'Lindsay Crouse', 'Joe Mantegna', 'Campbell Scott', 'Helen Mirren', 'Debra Eisenstadt', 'Al Pacino', 'Chiwetel Ejiofor', 'Basil Radford', 'Jeffrey Tambor', 'Tia Texada', 'Rebecca Pidgeon', 'Don Ameche', 'Cedric Hardwicke', 'Val Kilmer', 'Gemma Jones', 'William H. Macy', 'Margaret Leighton', 'Ben Gazzara'}"
71,who are the actors in the films written by the [The Forbidden Kingdom] writer ,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'The Forbidden Kingdom'})-[:WRITTEN_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Zoe Saldana', 'Joe Seneca', 'Anson Mount', 'Basil Rathbone', 'Sam Shepard', 'Omar Sharif', 'Hedy Lamarr', 'Emilio Estevez', 'Jami Gertz', 'Taryn Manning', 'Fred Ward', 'Graham Greene', 'Joely Richardson', 'Christian Slater', 'Lou Diamond Phillips', 'Ralph Macchio', 'Charlie Sheen', 'Ted Danson', 'William Powell', 'Claire Trevor', 'Val Kilmer', 'Kiefer Sutherland', 'Zuleikha Robinson', 'Viggo Mortensen', 'Britney Spears'}"
72,who are the players in the films run by the director of [My Afternoons with Margueritte],"MATCH (m:Movie {name: ""My Afternoons with Margueritte""})-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-[:DIRECTED_BY]-(otherMovies:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name",{'Isabelle Adjani'}
73,What are the main languages in films run by the director of [Murder by Numbers],"MATCH (m:Movie {name: 'Murder by Numbers'})-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-[:DIRECTED_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name as Language","{'French', 'English'}"
74,what were the release dates of films written by the screenwriter of [Mommy],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Mommy""})-[:WRITTEN_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'2009', '2010', '2012', '2013'}"
75,Who wrote the films led by the director of [Cellular],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Cellular""})-[:DIRECTED_BY]<-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name","{'Patrick Marber', 'Robert Bloch', 'John Heffernan', 'Patrick McGrath', 'J. Mackye Gruber', 'Chrysanthy Balis', 'Jeffrey Reddick', 'David Dalessandro', 'Eric Bress'}"
76,The films that share actors with the [Holiday in Handcuffs] film were in what genres,"```
MATCH (m:Movie {name: ""Holiday in Handcuffs""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```","{'War', 'Drama'}"
77,which are the actors in the films led by the director of [Gunfighters],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Gunfighters""})-[:DIRECTED_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name","{'John Wayne', 'Ralph Bellamy', 'Ward Bond', 'Patricia Neal', 'Claude Rains'}"
78,which has acted in the films written by the writer of [Black Caesar],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Black Caesar""})-[:WRITTEN_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN DISTINCT a.name","{'Rebecca De Mornay', 'David Carradine', 'James Earl Jones', 'Garrett Morris', 'Candy Clark', 'Yul Brynner', 'Michael Lerner', 'Megan Gallagher', 'Gloria Hendry', 'Armand Assante', 'Andrea Marcovicci', 'Michael Moriarty', 'Warren Oates', 'Richard Roundtree', 'Red Buttons', 'Don Johnson', 'Brian Dennehy', 'Barbara Carrera', 'Paul Sorvino', 'James Woods', 'Bruce Campbell', 'Elisha Cuthbert', 'Fred Williamson', 'Claudia Christian', 'Eric Roberts', 'Robert Davi', 'Kim Basinger', 'Robert Fuller'}"
79,The films that share the films with the [The Secret Life of Walter Mitty] film were released in what years ,"```cypher
MATCH (m:Movie {name: ""The Secret Life of Walter Mitty""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(sharedMovies:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```","{'1947', '1932', '1985', '1922', '2001', '1938', '1936', '1941', '1951', '1952', '1954', '1996', '1981', '1999', '1946', '1937', '2010', '1948', '1931', '1933', '2008', '1994'}"
80,What types are directed by the director of [The Apprenticeship of Duddy Kravitz],"MATCH (m:Movie {name: 'The Apprenticeship of Duddy Kravitz'})-[:DIRECTED_BY]->(d:Director)
MATCH (m2:Movie)-[:DIRECTED_BY]->(d)
RETURN DISTINCT labels(m2)","{'Thriller', 'Action', 'Comedy', 'Western', 'Drama', 'Romance'}"
81,which person has written the films directed by the director of [Skyjacked],"MATCH (m:Movie {name: ""Skyjacked""})-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-[:WRITTEN_BY]-(w:Writer)
RETURN w.name","{'Gerald Hanley', 'Ben Barzman', 'Richard Martin Stern', 'James Ashmore Creelman', 'Richard Yates', 'John Guillermin', 'Merian C. Cooper', 'David Pursall', 'Anthony Shaffer', 'Richard Maibaum', 'John Brophy', 'William Roberts', 'Basilio Franchina', 'Ruth Rose', 'Robert Holles', 'Howard Clewes', 'Peter Jackson', 'Lorenzo Semple Jr.', 'Les Crutchfield', 'Edgar Wallace', 'Edgar Rice Burroughs', 'Jack Seddon', 'Thomas N. Scortia', 'Frank M. Robinson', 'Stirling Silliphant'}"
82,which languages are the films that share directors with [River Queen] in,"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = 'River Queen'
RETURN DISTINCT l.name
```",{'English'}
83,who are the writers that the actors in their films also appear in the movie [Sahara],"```
MATCH (m:Movie {name: 'Sahara'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(movies)-[:WRITTEN_BY]->(w:Writer)
RETURN DISTINCT w.name
```","{'Herman Wouk', 'Bob Dylan', 'Luc Besson', 'Tracy Letts', 'William Faulkner', 'Albert Husson', 'Mark Hellinger', 'John Huston', 'Pedro Almodóvar', 'Delmer Daves', 'Louis Malle', 'Christopher Nolan', 'Richard Macaulay', 'Lee Daniels', 'Philip Roth', 'Cormac McCarthy', 'Stephen Belber', 'Casey Robinson', 'Terence Winter', 'Albert Dupontel', 'Ernest Hemingway', 'Nicholas Meyer', 'Michael Ellis', 'I.A.L. Diamond', 'B. Traven', 'William Wister Haines', 'Alfred Hayes', 'Barbara Benedek', 'Mateo Gil', 'Jonathan Nolan', 'Richard Connell', 'Alfred Neumann', 'Dorothy B. Hughes', 'Earl Baldwin', 'Truman Capote', 'Michele Alexander', 'Jake Paltrow', 'Cameron Crowe', 'Larry Charles', 'Joseph Hayes', 'Dwight Taylor', 'Clive Barker', 'Ferenc Molnár', 'W.R. Burnett', 'Martin Vale', 'David Hubbard', 'John Romano', 'David Rayfiel', 'Douglas Day Stewart', 'Jack Moffitt', 'Abem Finkel', 'Claud Cockburn', 'Hans Jacoby', 'Joseph L. Mankiewicz', 'Joan Alison', 'David Twohy', 'Budd Schulberg', 'Ernest Lehman', 'Clay Tarver', 'Polly Platt', 'John Wexley', 'Michael Winner', 'John Hamburg', 'Robert Rossen', 'Sidney Biddell', 'Samuel A. Taylor', 'Jonathan Mostow', 'Michael Connelly', 'Barré Lyndon', 'Willard Motley', 'Gerald Drayson Adams', 'Skip Hollandsworth', 'Judith Rascoe', 'Robert Lord', 'Joseph Kessel', 'Sidney Kingsley', 'Scott Moore', 'Henry De Vere Stacpoole', 'A.I. Bezzerides', 'Agustín Díaz Yanes', 'Vincent B. Evans', 'Ranald MacDougall', 'Mark Illsley', 'Jordan Belfort', 'Arthur T. Horman', 'Jules Furthman', 'Bertram Bloch', 'Shana Feste', 'Scott Spencer', 'Jeff Nichols', 'Jerzy Kawalerowicz', 'Jerry Wald', 'André Téchiné', ""Liam O'Brien"", 'Richard Brooks', 'Madame de La Fayette', 'Helen Childress', 'Xavier Beauvois', 'Maxwell Anderson', 'Raymond Chandler', 'Charles Nordhoff', 'Bob Kane', 'Leigh Brackett', 'Dale Messick', 'John Grisham', 'Robert Siodmak', 'William J. Makin', 'Billy Wilder', 'Maude Fulton', 'Lewis E. Lawes', 'Seton I. Miller', 'Melisa Wallack', 'Dashiell Hammett', 'Steve Fisher', 'Jon Lucas', 'Jeff Buhler', 'Jeff Kinney', 'Jeannie Long', 'Andy Tennant', 'Jonathan Finn', 'Louis de Bernières', 'Sergio Castellitto', 'Alejandro Amenábar', 'Manuel Gómez Pereira', 'David Goodis', 'Howard Koch', 'Murray Burnett', 'Richard Linklater', 'S.R. Bindler', 'Thomas Job', 'James Norman Hall', 'Robert Buckner', 'Bertrand Tavernier', 'Craig Borten', 'Walter Doniger', 'Fabrice Canepa', 'Pamela Falk', 'Oliver H.P. Garrett', 'Jamie Linden', 'Warren Duff', 'James Agee', 'Rowland Brown', 'Philip Yordan', 'Philip G. Epstein', 'Brown Holmes', 'Lester Cole', 'Joshua Safran'}"
84,which acted in the films run by the director of [Cop],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Cop""})-[:DIRECTED_BY]<-(m1:Movie)<-[:STARRED_ACTORS]-(a:Actor) RETURN a.name","{'Lolita Davidovich', 'Sidney Poitier', 'Takeshi Kitano', 'Richard Widmark', 'James MacArthur', 'Martin Balsam', 'Viggo Mortensen', 'Wesley Snipes', 'Dennis Hopper'}"
85,when did the films release whose screenwriters also wrote [Cypher],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = ""Cypher"" RETURN m.name, (m)-[:RELEASE_YEAR]->(y:Year) AS ReleaseYear",{'2013'}
86,who has written films that share directors with the film [Broadway Rhythm],"```
MATCH (m:Movie {name: ""Broadway Rhythm""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN w.name
```","{'Harry W. Conn', 'George S. Kaufman', 'Moss Hart', 'Rosalind Keating Shaffer', 'Roland Kibbee', 'John Huston', 'Dashiell Hammett', 'Jack McGowan', 'Sid Silvers', 'Booth Tarkington', 'Maude Fulton', 'Devery Freeman', 'Brown Holmes', 'Edgar Allan Poe', 'John D. Klorer'}"
87,which languages are the films that share actors with [Morituri] in,"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Morituri""
RETURN DISTINCT l.name
```","{'Italian', 'German', 'English'}"
88,what are the primary languages in the films written by the screenwriter of [Twentynine Palms],"MATCH (m:Movie {name: ""Twentynine Palms""})-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language) 
RETURN DISTINCT l.name",{'French'}
89,who are the actors in the films written by the screenwriter of [Thunderbirds],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE w.name = 'Thunderbirds'
RETURN a.name","{'Amy Poehler', 'Seth Green', 'Denise Richards', 'Aunjanue Ellis', 'Eddie Griffin', 'Dax Shepard', 'Mike Myers', 'Beyoncé Knowles', 'Michael York', 'Greg Kinnear', 'Chris Kattan', 'Tina Fey'}"
90,Who are the actors in the films written by the writer of [Human Capital],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(sm:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE w.name = ""Human Capital""
RETURN a.name","{'Stefania Sandrelli', 'Valerio Mastandrea', 'Micaela Ramazzotti'}"
91,When did the film film whose directors also led [Unbroken],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE d.name IN ( 
  SELECT d2.name 
  FROM (m2:Movie {name: ""Unbroken""})-[:DIRECTED_BY]->(d2:Director)
) 
RETURN m.name, m-[:RELEASE_YEAR]->(y:Year) AS Year",{'2011'}
92,when did the films starred by [The Night of the Generals] actors release,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year) WHERE m.name = 'The Night of the Generals' RETURN m2.name, y.name""","{'1988', '1977', '1983', '1968', '1985', '2009', '2003', '1978', '1971', '1974', '1972', '1980', '2012', '1975', '1936', '1990', '1963', '1970', '1965', '2006', '1998', '1966', '1967', '1969', '1962', '1981', '1979', '2004', '1964', '1982', '2007', '1984', '1931', '1986', '1960', '1991', '1987'}"
93,What languages are spoken in films played by [The Second Time Around] actors,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""The Second Time Around""})-[:STARRED_ACTORS]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name",{'English'}
94,who is listed as director of the movies starred by [Cabaret] actors,"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = 'Cabaret'
RETURN DISTINCT d.name
```","{'Jay Roach', 'Desmond Davis', 'John Frankenheimer', 'Michael Anderson', 'Alan J. Pakula', 'Harold Prince', 'Lech Majewski', 'Steven Soderbergh', 'Stanley Donen', 'Robert Marcarelli', 'Richard Stanley', 'Marty Feldman', 'Martin Scorsese', 'Robert Altman', 'David Greene', 'Don Taylor', 'Clive Donner', 'Robert Zemeckis'}"
95,which are the main languages in the films played by actors in [Flood],"""MATCH (a:Actor{name:'Flood'})-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]-(l:Language) RETURN l.name""","{'Greek', 'English'}"
96,which types are the films led by the director of [30 Days of Night],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name:""30 Days of Night""})-[:DIRECTED_BY]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre) RETURN DISTINCT g.name",{'Thriller'}
97,which were the release dates of the films led by [Rammbock] &apos;s director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Rammbock'})-[:DIRECTED_BY]<(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name",{'2013'}
98,which are the directors of films written by the writer of [Watership Down],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Watership Down""})-[:WRITTEN_BY]<-[:WRITTEN_BY]-(mo:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name","{'Gordon Hessler', 'Martin Rosen'}"
99,who wrote the films led by the director of [Colombiana],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Colombiana""})-[:DIRECTED_BY]<-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN w.name","{'Luc Besson', 'Robert Mark Kamen'}"
100,which languages are the films which share writers with [Julia and Julia] in,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = ""Julia and Julia""
RETURN DISTINCT l.name",{'Italian'}
101,Which types are directed by the director of [Two Rode Together],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Two Rode Together""
MATCH (m2:Movie)-[:DIRECTED_BY]->(d)
RETURN DISTINCT labels(m2)","{'Family', 'Crime', 'Adventure', 'Action', 'Comedy', 'Western', 'Drama', 'War'}"
102,which were the release dates of the films led by the director of [Space Raiders] ,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Space Raiders'})-[:DIRECTED_BY]<(otherMovies:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN otherMovies.name AS Movie, y.name AS Release_Date",{'1981'}
103,Which languages are the films who share directors with [Baby Geniuses] in,"```
MATCH (m:Movie {name: ""Baby Geniuses""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name
```",{'Italian'}
104,who are the actors in the films written by the writer of [Sabata],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Sabata""})-[:WRITTEN_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Jack Palance', 'Lee Van Cleef'}"
105,which acted in the films led by the director of [Trust the Man],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Trust the Man'})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Justin Bartha', 'Billy Crudup'}"
106,who has written the films led by [Battle Royale] &apos;s director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie) 
WHERE m.name = 'Battle Royale'
MATCH (m2)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name","{'Ivan Reiner', 'Kinji Fukasaku'}"
107,which genres make films that share directors with [Rocky V] falling under,"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = ""Rocky V""
RETURN DISTINCT g.name
```","{'Sport', 'Action', 'Comedy', 'Drama', 'Romance', 'Short'}"
108,which are the directors of the films written by the writer of [You're Next],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""You're Next""})-[:WRITTEN_BY]<-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name","{'Adam Wingard', 'Gregg Hale', 'Simon Barrett', 'Gareth Evans', 'Eduardo Sánchez', 'Timo Tjahjanto', 'Jason Eisener'}"
109,who are the actors in the films directed by the director of [Mike's Murder],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name:'Mike\'s Murder'})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Scott Brady', 'Timothy Bottoms', 'Jane Fonda', 'John Houseman', 'Phoebe Cates', 'Kiefer Sutherland', 'Jack Lemmon', 'Michael J. Fox', 'Lindsay Wagner', 'Michael Douglas'}"
