,query,target_query,generated_query
103,What are the genres of films written by [Edgar G. Ulmer],Horror,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Edgar G. Ulmer""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
104,which appeared in the films directed by [Samuel Fuller],Jean Peters|Jeff Chandler|Dolores Dorn|Brian Keith|Thelma Ritter|Michael Dante|Reed Hadley|Glenn Corbett|Mary Welch|Beatrice Kay|Al Lettieri|Rod Taylor|Barbara Stanwyck|Richard Widmark|Gene Evans|Kristy McNichol|Lee Marvin|Cliff Robertson|John Ireland|Vincent Price|Richard Harris|Mark Hamill|Constance Towers|Rod Steiger|Barry Sullivan|Ralph Meeker|James Shigeta|Anthony Eisley|Victoria Shaw,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Samuel Fuller""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
105,What are the genres of [Neil Patrick Harris] films,Mystery|Drama|Comedy|Animation|Thriller,"MATCH (a:Actor {name:""Neil Patrick Harris""})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
106,The Director of [Dead Presidents] also directed the films,Broken City,"MATCH (m:Movie {name: ""Dead Presidents""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
107,The Director of [Adão e Eva] also directed the films,Tentação,"MATCH (m:Movie {name: ""Adão e Eva""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
108,the screenwriter [Mona Achache] co-wrote movies with who,Muriel Barbery,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Mona Achache""}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w <> co
RETURN DISTINCT co.name"
109,which acted in the films written by [Karl Alexander],Malcolm McDowell|David Warner|Mary Steenburgen,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Karl Alexander'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
110,Which genres are the films directed by [P.J. Hogan] in,Comedy,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""P.J. Hogan""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
111,what were the years of release of the films led by [Julian de Laserna],1981,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Julian de Laserna""}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
112,the screenwriter [Myron Brinig] co-wrote films with who,Milton Krims,"MATCH (w:Writer {name: 'Myron Brinig'})<-[:WRITTEN_BY]-(m:Movie)-[:WRITTEN_BY]->(co:Writer)
RETURN DISTINCT co.name"
113,the screenwriter of [Performance] also wrote which films,White of the Eye,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
WHERE m.name = ""Performance""
RETURN otherMovies.name"
114,the actor [Dominique Sanda] starred together with who,Gérard Depardieu|Lino Capolicchio|Robert De Niro,"MATCH (a:Actor {name: ""Dominique Sanda""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActors:Actor)
WHERE NOT coActors.name = ""Dominique Sanda""
RETURN coActors.name"
115,What are the genres of [Madeleine Ozeray] &apos;s films,Fantasy,"MATCH (a:Actor {name: ""Madeleine Ozeray""})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
116,the director of [The Hawaiians] also directed the films,Will Penny|Helter Skelter|The Greatest|100 Rifles,"MATCH (m:Movie {name: ""The Hawaiians""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
117,Which genres make [Eric Mabius] films fall under,Comedy,"MATCH (a:Actor {name: ""Eric Mabius""})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
118,which languages spoken in [Albert Uderzo] films,French,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Albert Uderzo""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
119,[A Bronx Tale] director also directed films,The Good Shepherd,"MATCH (m:Movie {name: 'A Bronx Tale'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
120,what genres are the films written by [Tony Kushner] in,Drama|Biography,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Tony Kushner'}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name"
121,Which genres are [Gina Lollobrigida] films in,Drama|Horror|Comedy|Animation|Adventure,"MATCH (a:Actor {name:""Gina Lollobrigida""})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
122,What are the genres of the films staged by [Harry Carey],Drama|Fantasy|Western|Adventure,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name:'Harry Carey'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
123,what languages are spoken in the films written by [Ray Bradbury],English,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Ray Bradbury""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
124,who wrote the screenplay for the movies starred by [Rumi Hiiragi],Hayao Miyazaki,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Rumi Hiiragi""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
125,Which genres are the films put on stage by [Mahima Chaudhry] in,Musical,"MATCH (a:Actor {name: 'Mahima Chaudhry'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
126,who are film co-writers of [Stefano Piani],Bram Stoker|Dario Argento|Antonio Tentori|Enrique Cerezo,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Stefano Piani'}), (m)-[:WRITTEN_BY]->(cw:Writer)
WHERE w.name <> cw.name
RETURN DISTINCT cw.name"
127,which were the years of release of the films directed by [Etan Cohen],2015,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Etan Cohen'}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
128,What types are the films written by [Glendon Swarthout],Drama|Romance|Comedy|Western,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Glendon Swarthout'}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name"
129,the screenwriter of [Rocky V] also wrote which movies,Driven|Cobra|Homefront|Rambo|Rocky|Staying Alive|The Expendables 3|The Expendables 2|Rocky III|Rhinestone|First Blood|Cliffhanger|Rocky Balboa|Paradise Alley|The Expendables|Over the Top|Rocky II|Rocky IV,"MATCH (m:Movie {name: 'Rocky V'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
130,[Julian McMahon] &apos;s films were directed by whom,Julien Magnat|Mennan Yapo,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Julian McMahon'}), (m)-[:DIRECTED_BY]->(d:Director) RETURN d.name"
131,[John Sutton] &apos;s films were led by whom,James V. Kern|Edward Bernds|Joe May|Will Jason,"MATCH (a:Actor {name: 'John Sutton'})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
132,which genres make films written by [Raoul Walsh] fall under,Drama|Crime,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Raoul Walsh'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
133,What genres of films led by [Avi Nesher],Drama,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Avi Nesher""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
134,who is listed as director of [Richard Wattis] starred movies,Val Guest,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Richard Wattis'}), (m)-[:DIRECTED_BY]->(d:Director) RETURN d.name"
135,the director [Gérard Pirès] co-directed films with who,Tim Story,"MATCH (d:Director {name: ""Gérard Pirès""})<-[:DIRECTED_BY]-(m:Movie)-[:DIRECTED_BY]->(coDirector:Director)
WHERE d <> coDirector
RETURN DISTINCT coDirector.name"
136,The actor [Jeremy Sisto] has acted in concert with whom,Christine Lahti|Donald Sutherland|Angela Bettis|Jeff Goldblum|Billy Crudup|Jennifer Lopez|Desmond Harrington|Eliza Dushku|James Duval|Anna Faris|Alicia Silverstone|Monica Potter|Emmanuelle Chriqui|Jim Caviezel,"MATCH (a:Actor {name: ""Jeremy Sisto""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActors:Actor)
WHERE NOT coActors.name = ""Jeremy Sisto""
RETURN coActors.name"
137,which are the players in the films written by [Ellen Glasgow],Olivia de Havilland|Bette Davis,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Ellen Glasgow""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
138,What are the genres of [Ignacio López Tarso] &apos;s films,Drama,"MATCH (a:Actor {name: 'Ignacio López Tarso'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
139,which are the actors of the director [Shane Abbess],Samantha Noble|Andy Whitfield|Dwaine Stevenson,"MATCH (d:Director {name: ""Shane Abbess""})<-[:DIRECTED_BY]-(m:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
140,The films directed by [Anthony Perkins] were released during which years,1986,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Anthony Perkins""}), (m)-[:RELEASE_YEAR]->(y:Year) RETURN y.name"
141,who starred movies for the director [Efram Potelle],Amy Smart|Elden Henson,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Efram Potelle""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
142,which has written the films staged by [Jack Weston],Evan Hunter|Terrence McNally,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name: 'Jack Weston'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
143,The films written by [Carol Ryrie Brink] were in which genres ,Drama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Carol Ryrie Brink'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
144,which directed the films staged by [Tom Arnold],Jessy Terrero|David Palmer|Steve Miner|Arthur Hiller|Ron Oliver|Damian Harris|Brandon Beckner|Dax Shepard|Chris Columbus,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Tom Arnold'}), (m)-[:DIRECTED_BY]->(d:Director) RETURN d.name"
145,What genres of film written by [Dag Johan Haugerud],Drama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Dag Johan Haugerud""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
146,the scriptwriter of [Shutter Island] also wrote which films,The Drop|Mystic River|Gone Baby Gone,"MATCH (m:Movie {name: 'Shutter Island'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
147,which genres are directed by [Neal Israel] in,Drama|Comedy,"MATCH (d:Director {name: 'Neal Israel'})<-[:DIRECTED_BY]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
148,which were the release dates of the directed films [Reinout Oerlemans],2009,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Reinout Oerlemans""}), (m:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
149,which genres make [Jonas Alexander Arnby] movies fall under,Drama|Mystery|Horror,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Jonas Alexander Arnby""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
150,[John Allen Nelson] &apos;s films were directed by whom,Lawrence Bassoff,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""John Allen Nelson""}), (m)-[:DIRECTED_BY]->(d:Director) RETURN d.name"
151,Director of [Father Hood] is also the director of which films,"Dangerous Ground|Cry, the Beloved Country|Yesterday","MATCH (m:Movie {name: 'Father Hood'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
152,which person has directed the films written by [Michael Bacall],Phil Lord|Mark Illsley|Jordan Melamed|Christopher Miller|Nima Nourizadeh|Jonathan Kaplan,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Michael Bacall""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
153,which led the films written by [Alice Arlen],Helen Hunt|Mike Nichols,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Alice Arlen'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
154,the director [Griffin Dunne] co-directed movies with who,Rusty Cundieff|Steven Brill|Patrik Forsberg|Peter Farrelly|Elizabeth Banks|Brett Ratner|Steve Carr|James Gunn|Will Graham|Bob Odenkirk|James Duffy|Jonathan van Tulleken,"MATCH (d:Director {name: ""Griffin Dunne""})<-[:DIRECTED_BY]-(m:Movie)-[:DIRECTED_BY]->(coDirector:Director)
WHERE d.name <> coDirector.name
RETURN DISTINCT coDirector.name"
155,who starred movies for the director [Carlos Brooks],Charlie Tahan|Briana Evigan|Nick Stahl|Garret Dillahunt,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Carlos Brooks'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
156,which languages are spoken in [Tim Roth] films,German|Japanese|French|English,"MATCH (a:Actor {name: 'Tim Roth'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
157,which acted in [James Ward Byrkit] films,Emily Baldoni,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:'James Ward Byrkit'}), (m)-[:STARRED_ACTORS]->(a:Actor) RETURN a.name"
158,which acted in films written by [Andrea Gyertson Nasfell],Trace Adkins|Patricia Heaton|Sean Astin|Sarah Drew,"MATCH (a:Actor)-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Andrea Gyertson Nasfell""})
RETURN a.name"
159,which acted in the films written by [Christopher McQuarrie],Ewan McGregor|Stanley Tucci|Tom Cruise|Juliette Lewis|Kevin Pollak|Taye Diggs|Nicholas Hoult|Ryan Phillippe|Stephen Baldwin|Eleanor Tomlinson|Benicio Del Toro|Gabriel Byrne,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Christopher McQuarrie'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
160,[Deterrence] director is also the director of which films,Straw Dogs|The Contender|Resurrecting the Champ|The Last Castle,"MATCH (m:Movie {name: 'Deterrence'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie) 
RETURN otherMovies.name"
161,which screenwriters co-wrote films with [Tom Eyen],Bill Condon,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Tom Eyen""}), (m)-[:WRITTEN_BY]->(coWriter:Writer)
WHERE w.name <> coWriter.name
RETURN DISTINCT coWriter.name"
162,the screenwriter of [Das Boot] also wrote which movies,The NeverEnding Story|Shattered,"MATCH (m:Movie {name: 'Das Boot'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
163,What are the genres of the films staged by [Anne Brochet],Drama|Comedy|Western,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Anne Brochet""}), (m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
164,who co-wrote films with [Stuart Beattie],Richard Flanagan|Ronald Harwood|Baz Luhrmann|Kevin Grevioux|John Marsden,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Stuart Beattie""}), (m)-[:WRITTEN_BY]->(co:Writer) WHERE w <> co RETURN co.name"
165,who is listed as screenwriter of [Robert Carradine] starred movies,Rene Daalder,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Robert Carradine'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
166,what genres are the films directed by [Zach Clark] in,Comedy,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Zach Clark'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
167,that the films share the same director as [Downloaded],Freaked|Fever,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie) 
WHERE m.name = ""Downloaded"" 
RETURN m2.name"
168,Which languages are the films put on stage by [Audrey Tautou] in,French,"MATCH (a:Actor {name: 'Audrey Tautou'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
169,What genres of film written by [Jim Lee],Action,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Jim Lee'}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name"
170,which genres are the films staged by [James Van Der Beek] in the,Drama|Comedy|Thriller,"MATCH (a:Actor {name: 'James Van Der Beek'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre) 
RETURN DISTINCT g.name"
171,which is registered as director of written films [Jarrad Paul],Peyton Reed,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director), (m)-[:WRITTEN_BY]->(w:Writer {name: 'Jarrad Paul'})
RETURN d.name"
172,who is listed as screenwriter of [Fred Allen] acted films,Jay Dratler|Gina Kaus,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Fred Allen""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
173,Which types are the films run by [Robert D. Webb],Western|Adventure,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Robert D. Webb""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
174,the films share the same actor as [The Narrow Margin],Cat-Women of the Moon|The Defiant Ones|The Sniper|Armored Car Robbery,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)
WHERE m.name = ""The Narrow Margin""
RETURN m2.name"
175,The Director of [The We and the I] also directed the films,Tokyo!|The Thorn in the Heart|The Science of Sleep|Mood Indigo|Is the Man Who Is Tall Happy?|Human Nature|Be Kind Rewind|The Green Hornet|Eternal Sunshine of the Spotless Mind,"MATCH (m:Movie {name: ""The We and the I""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
176,which acted in films written by [Christos Tsiolkas],Alex Dimitriades,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Christos Tsiolkas'}), (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
177,the actor of [Erased] also starred in which films,"Conversations with Other Women|Quantum of Solace|Love Happens|In the Company of Men|No Reservations|Possession|To the Wonder|Molly|The Dark Knight|The November Man|The Black Dahlia|Paycheck|Meet Bill|I, Frankenstein|Thank You for Smoking|Oblivion|Olympus Has Fallen|Rabbit Hole|Suspect Zero|The Water Diviner|Neverwas|Trust","MATCH (m:Movie {name: ""Erased""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name"
178,which screenwriters co-wrote movies with [Tess Slesinger],Talbot Jennings|Betty Smith|Pearl S. Buck|Claudine West,"MATCH (m:Movie)-[:WRITTEN_BY]->(w1:Writer {name: 'Tess Slesinger'}), (m)-[:WRITTEN_BY]->(w2:Writer)
WHERE w1 <> w2
RETURN DISTINCT w2.name"
179,It is the films that have the same [Diary of a Nymphomaniac] actor,Wild Horses|Cleopatra|Intacto,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)
WHERE m.name = 'Diary of a Nymphomaniac'
RETURN m2.name"
180,the person who directed the films written by [Howard Korder],Neil LaBute|David Salle|Christopher Menaul,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Howard Korder'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
181,which person directed the movies starred by [Megs Jenkins],Jack Clayton,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Megs Jenkins'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
182,which appeared in the films directed by [Nicolas Roeg],Rowan Atkinson|Donald Sutherland|Julie Christie|Art Garfunkel|Joan Fontaine|Theresa Russell|Harvey Keitel|Jasen Fisher|Hedy Lamarr|David Gulpilil|Candy Clark|Mai Zetterling|George Sanders|David Bowie|Jenny Agutter|Oliver Reed|Amanda Donohoe|Mimi Rogers|Ann Bell|Denholm Elliott|Masaru Miyazaki|Rutger Hauer|Luc Roeg|James Fox|Rip Torn|Anjelica Huston|Bryan Brown|Aoi Miyazaki|Victor Mature|Mick Jagger|Kay Walsh|Alec McCowen|Gene Hackman|Angela Lansbury,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Nicolas Roeg""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
183,What were the years of liberation of [Frank L. Anderson] films,2006,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Frank L. Anderson'}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
184,the films staged by [Soledad Villamil] were led by whom,Juan José Campanella,"MATCH (a:Actor {name: 'Soledad Villamil'})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
185,which are the writers of the films staged by [Lisa Guerrero],Caroline Zelder,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Lisa Guerrero""}), (m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
186,What films share the same [Hands of the Ripper] director,Doomwatch|Countess Dracula|Taste the Blood of Dracula|Nothing But the Night,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie) 
WHERE m.name = 'Hands of the Ripper' 
RETURN m2.name"
187,which are the main languages in films written by [Agnieszka Holland],German,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Agnieszka Holland'}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
188,which genres are the films put on stage by [Claire Danes] in the,Drama|Romance|Comedy,"MATCH (a:Actor {name: 'Claire Danes'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
189,What are the genres of [Paprika Steen] &apos;s films,Drama,"MATCH (a:Actor {name: ""Paprika Steen""})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
190,which types are the films directed by [Saul Metzstein],Comedy|War,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Saul Metzstein'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
191,The [Kiss the Bride] actor also appears in which films,Trick|The House of Yes,"MATCH (m:Movie {name: 'Kiss the Bride'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name"
192,which screenwriters co-wrote films with [Frederick Hazlitt Brennan],Dalton Trumbo|Chandler Sprague|David Boehm,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Frederick Hazlitt Brennan'
WITH m
MATCH (m)-[:WRITTEN_BY]->(co:Writer) WHERE co.name <> 'Frederick Hazlitt Brennan'
RETURN co.name"
193,[John Pasquin] films were released during which years,2001|1994|1997,"MATCH (d:Director {name: ""John Pasquin""})<-[:DIRECTED_BY]-(m:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
