,query,target_query,generated_query
74,which films have the same [Winnie the Pooh],"The query is not clear. Please specify what attribute ""Winnie the Pooh"" refers to. It could be the name of a movie, director, actor, etc.","{'How to Irritate People', 'Fierce Creatures', 'A Fish Called Wanda', 'How to Train Your Dragon', 'Time Bandits', 'The Strange Case of the End of Civilization as We Know It', ""Boundin'"", 'Scorched', 'Saving Grace', 'Clockwise', 'Man About Town', 'The Tigger Movie', 'Monty Python and the Holy Grail', ""I'll Be There"", 'Planet 51', 'How to Train Your Dragon 2', 'The Big Tease', 'And Now for Something Completely Different'}"
75,which screenwriters co-wrote movies with [Martin Provost],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Martin Provost""})<-[:WRITTEN_BY]-(coWrittenMovies:Movie)-[:WRITTEN_BY]->(coWriters:Writer)
WHERE w.name != coWriters.name
RETURN DISTINCT coWriters.name",{'Marc Abdelnour'}
76,which films share the same [Better Living Through Chemistry],"Your query is not clear. ""Better Living Through Chemistry"" could be a movie, a director, an actor, a writer, etc. Could you please specify what ""Better Living Through Chemistry"" is?","{'Matchstick Men', 'The Incredible Burt Wonderstone', 'Trucker', 'Kiss Kiss Bang Bang', 'The Heartbreak Kid', 'Moon', 'Turistas', 'Source Code', ""Bickford Shmeckler's Cool Ideas"", 'Snow Angels', 'Conviction', 'The Winning Season', 'Deadfall', 'Glory Daze', 'Fort Bliss', 'The Best of Me', 'Clownhouse', ""Everybody's Fine"", 'Confessions of a Dangerous Mind', 'The Death and Life of Bobby Z', 'Seven Psychopaths', 'Joshua', 'A Single Shot', 'Jerry and Tom', 'Lawn Dogs', 'Machine Gun Preacher', 'Safe Men', 'Drinking Buddies', 'Penthouse North', 'Heist', 'Eagle Eye'}"
77,the films share the same director of [E.T. the Extra-Terrestrial] ,"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie) 
WHERE m.name = 'E.T. the Extra-Terrestrial' 
RETURN m2.name
```","{'Always', 'Indiana Jones and the Kingdom of the Crystal Skull', 'Raiders of the Lost Ark', 'The Terminal', 'Close Encounters of the Third Kind', 'Jaws', 'The Adventures of Tintin', 'Catch Me If You Can', ""Schindler's List"", 'Saving Private Ryan', 'Hook', 'War of the Worlds', 'Indiana Jones and the Last Crusade', 'Minority Report', '1941', 'Empire of the Sun', 'Lincoln', 'Indiana Jones and the Temple of Doom', 'Amistad', 'Duel', 'Munich', 'A.I. Artificial Intelligence', 'The Sugarland Express', 'The Color Purple', 'War Horse', 'Jurassic Park'}"
78,which screenwriters co-wrote films with [Mark Linfield],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Mark Linfield'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name != co.name
RETURN DISTINCT co.name","{'Deepa Mehta', 'Bapsi Sidhwa', 'Alastair Fothergill'}"
79,which films share with [The Man in the Gray Flannel Suit],"Your query is not clear about what ""share"" means in this context. It could mean films that share the same director, writer, actor, language, tag, genre, votes, rating, or release year. Could you please specify?",{'A Summer Place'}
80,with [Brady Corbet],"The provided natural language query ""with [Brady Corbet]"" is unclear and does not specify the relationship or context in which the name ""Brady Corbet"" is to be searched within the database. Please provide a more specific query.","{'Tim Roth', 'Michael Pitt', 'Naomi Watts'}"
81,When films directed by the release of [Christopher Larkin],"The natural language query is not clear. If you want to find movies directed by Christopher Larkin, the Cypher query would be:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name = ""Christopher Larkin""
RETURN m.name
```

If you want to find the release years of movies directed by Christopher Larkin, the Cypher query would be:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director), (m)-[:RELEASE_YEAR]->(y:Year)
WHERE d.name = ""Christopher Larkin""
RETURN y.name
```",{'1974'}
82,What films share the same [A Golden Christmas],"The query is not clear on what property or attribute the films are supposed to share with ""A Golden Christmas"". It could be the same director, writer, actors, release year, language, tags, genre, votes or rating. Please specify the common attribute.","{'Unholy', 'Chasing Christmas', 'Crossworlds'}"
83,What films are directed by the same director of [Primary Colors],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
WHERE m.name = 'Primary Colors'
RETURN m2.name
```","{'Closer', 'What Planet Are You From?', ""Charlie Wilson's War"", 'Wolf', 'The Graduate', 'Biloxi Blues', ""Who's Afraid of Virginia Woolf?"", 'The Fortune', 'Regarding Henry', 'Working Girl', 'Postcards from the Edge', 'Silkwood', 'Catch-22', 'Heartburn', 'The Day of the Dolphin', 'Wit', 'Carnal Knowledge', 'The Birdcage'}"
84,who are the directors of the films nominated by [Tracy Griffith],The query provided doesn't match the database schema. There is no relation or attribute that indicates a nomination by a person. Please provide a valid query that matches the database schema.,{'Robert Resnikoff'}
85,when the films directed by the release of [Sebastian Junger],"Your natural language query is unclear and appears to be malformed. It's not clear what you mean by ""films directed by the release of Sebastian Junger"". Sebastian Junger is a person, so it doesn't make sense that movies could be directed by his release.

Do you want to know the movies directed by Sebastian Junger? If so, the Cypher query would be:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name = 'Sebastian Junger'
RETURN m.name
```

Or do you want to know the release year of movies directed by Sebastian Junger? If so, the Cypher query would be:

```cypher
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director), (m)-[:RELEASE_YEAR]->(y:Year)
WHERE d.name = 'Sebastian Junger'
RETURN m.name, y.name
```

Please provide a clearer query so I can provide a more accurate Cypher query.",{'2000'}
86,Working Group with [Mick Molloy],"The provided natural language query ""Working Group with [Mick Molloy]"" is not very clear. However, if you want to find the movies in which the actor Mick Molloy has starred, the Cypher query would be:

```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Mick Molloy'
RETURN m.name
```","{'Frank Wilson', 'Thomas Ian Griffith', 'Judith Lucy', 'Nastassja Kinski', 'Monica Maughan', 'Bill Hunter', 'Christopher Plummer', 'Alan Brough', 'Bob Franklin'}"
87,when did the films starred by [Jameson Thomas] release,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Jameson Thomas'}), (m)-[:RELEASE_YEAR]->(y:Year) RETURN y.name""","{'1929', '1928'}"
88,which films share with [The Dinner],"It is unclear from your natural language query what specifically you want to know about the films that share with ""The Dinner."" Are you asking which films share the same director, writer, actor, etc.? Please provide more specific information.",{'Max'}
89,what genres do [Jenny Downham] &apos;s movies fall under,"""MATCH (m:Movie)-[:DIRECTED_BY|WRITTEN_BY]->(p:Director|Writer{name:'Jenny Downham'})-[:HAS_GENRE]->(g:Genre) RETURN g.name""",{'Drama'}
90,[I Vitelloni] Director is also the director of which movies,"```
MATCH (m:Movie {name: ""I Vitelloni""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name
```","{'La Strada', 'Variety Lights', 'Juliet of the Spirits', 'The Clowns', 'The White Sheik', 'Intervista', 'Amarcord', ""Fellini's Casanova"", 'City of Women', ""Boccaccio '70"", 'La Dolce Vita', 'Spirits of the Dead', 'And the Ship Sails On', 'Orchestra Rehearsal', 'Roma', 'Il Bidone', '8½', 'Ginger and Fred'}"
91,which films share with [Telling Lies in America],"The provided natural language query ""which films share with [Telling Lies in America]"" is incomplete and does not specify what kind of shared attribute or relation it is referring to. It could be referring to sharing the same director, actors, writers, genre, etc. Here are few example queries: 

1. If the query is referring to finding films that share the same director as ""Telling Lies in America"":

```cypher
MATCH (m1:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
WHERE m1.name = ""Telling Lies in America""
RETURN m2.name
```

2. If the query is referring to finding films that share the same actors as ""Telling Lies in America"":

```cypher
MATCH (m1:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)
WHERE m1.name = ""Telling Lies in America""
RETURN m2.name
```

Please provide a more specific natural language query.","{'Music Box', 'Showgirls', 'Jagged Edge', 'Betrayed', 'Basic Instinct', 'Jade', 'Sliver'}"
92,which films share with [Heaven Is for Real],"The query is not clear about what attribute or relation is shared with the movie ""Heaven Is for Real"". The shared attribute could be the director, the writer, the actors, the release year, the language, the tags, the genre, the votes, or the rating. Please provide more specific information.","{'We Were Soldiers', 'The Man in the Iron Mask', 'Pearl Harbor', 'Braveheart'}"
93,what was the years of release of [Gilles Bourdos] &apos;s films,"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Gilles Bourdos'}), (m)-[:RELEASE_YEAR]->(y:Year) RETURN y.name""","{'2012', '2008'}"
94,which films share the same [Measuring the World],"The query in natural language is a bit ambiguous, so I'll assume that you want to find films that share the same attributes as the film ""Measuring the World"".

Here's the Cypher query:

```
MATCH (m:Movie {name: ""Measuring the World""})-[:DIRECTED_BY]->(d:Director),
      (m)-[:WRITTEN_BY]->(w:Writer),
      (m)-[:STARRED_ACTORS]->(a:Actor),
      (m)-[:RELEASE_YEAR]->(y:Year),
      (m)-[:IN_LANGUAGE]->(l:Language),
      (m)-[:HAS_TAGS]->(t:Tag),
      (m)-[:HAS_GENRE]->(g:Genre)
MATCH (m2:Movie)-[:DIRECTED_BY]->(d),
      (m2)-[:WRITTEN_BY]->(w),
      (m2)-[:STARRED_ACTORS]->(a),
      (m2)-[:RELEASE_YEAR]->(y),
      (m2)-[:IN_LANGUAGE]->(l),
      (m2)-[:HAS_TAGS]->(t),
      (m2)-[:HAS_GENRE]->(g)
WHERE m2 <> m
RETURN m2.name
```

This query first matches the movie ""Measuring the World"" and its associated attributes. Then it matches other movies that share these same attributes. Finally, it returns the names of these movies. Note that the movie ""Measuring the World"" itself is excluded from the result.",{'Tough Enough'}
95,who is registered as editor of [Robert Merle] written films,"There seems to be a misunderstanding in the query. Based on the database schema provided, there is no ""editor"" entity or relation that involves an ""editor"". There are only ""Director"", ""Writer"", ""Actor"", ""Year"", ""Language"", ""Tag"", ""Genre"", ""Votes"", ""Rating"" entities and their relations with ""Movie"". Please provide a valid query.",{'Mike Nichols'}
96,which languages are written by [Antoine Blondin],"The natural language query doesn't make sense according to the provided database schema as ""languages"" cannot be written by a ""writer"". Languages are related to movies and a writer is related to a movie, but there is no direct relationship between a writer and a language. Please provide a valid query.",{'French'}
97,with [Kenneth Williams],"The query ""with [Kenneth Williams]"" is not specific. It does not specify what exactly should be done with the entity ""Kenneth Williams"". 

It could be asking for movies directed by Kenneth Williams, movies written by him, movies where he acted, etc. Therefore, I need a more specific query to provide a correct Cypher code.","{'Charles Hawtrey', 'Roy Castle'}"
98,the films staged by [Harold Perrineau] were headed by whom,"""MATCH (a:Actor {name: 'Harold Perrineau'})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director) RETURN d.name""",{'Fina Torres'}
99,which are preceded by [Richard Attenborough],"Your query is not clear. Please specify what you mean by ""preceded by Richard Attenborough"". Are you asking for movies directed by Richard Attenborough, movies where he acted, or something else?","{'Peter Sellers', 'Nicol Williamson', 'Derek Jacobi', 'Roger Livesey', 'Judy Geeson', 'Marianne Faithfull', 'John Gielgud', 'James Stewart', 'Sam Shepard', 'Samantha Eggar', 'Andrea Riseborough', 'Rex Harrison', 'Diane Venora', 'Hermione Baddeley', 'John Payne', 'James Garner', 'Patrick Stewart', 'Helen Mirren', 'Hardy Krüger', 'Sam Riley', 'Judy Parfitt', 'Ian Carmichael', 'Paul Scofield', 'Oliver Ford Davies', 'Candice Bergen', 'Dylan McDermott', 'Penny Downie', 'Glenn Close', 'John Leyton', 'Elizabeth Perkins', 'Jack Hawkins', 'Kyle MacLachlan', 'William Hartnell', 'Richard Crenna', 'Edmund Gwenn', 'Flora Robson', 'Steve McQueen', 'Anthony Hopkins', 'John Wayne', 'Anthony Newley', 'Ethan Hawke', 'Mel Gibson', 'Michael Craig', 'Nigel Patrick', 'John Hurt', 'David Tennant', 'Peter Finch', 'Alan Bates', ""Maureen O'Hara""}"
100,which were the dates for the release of directed [Matt Selman] movies,"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Matt Selman'})-[:RELEASE_YEAR]->(y:Year) RETURN y.name""",{'2007'}
101,which films share with [Needful Things],"Your query is not specific enough. Please provide more details like which attribute or relation the films need to share with ""Needful Things"".","{'The Shawshank Redemption', 'Riding the Bullet', 'Creepshow', 'Graveyard Shift', 'Creepshow 2', 'Dreamcatcher', 'Secret Window', 'The Dark Half', 'Dolores Claiborne', '1408', 'Stand by Me', 'Thinner', ""Dolan's Cadillac"", 'Quicksilver Highway', 'The Night Flier', 'Cujo', 'Firestarter', 'The Shining', 'The Lawnmower Man', 'Children of the Corn', 'Christine', 'The Running Man', 'Hearts in Atlantis', 'The Green Mile', 'The Mist', 'Pet Sematary', 'Silver Bullet', 'The Dead Zone', 'The Mangler', 'Misery', 'Carrie', 'Maximum Overdrive', 'Sleepwalkers', ""Cat's Eye"", 'Apt Pupil'}"
102,The Director of [Brooklyn] also directed the films,"```
MATCH (m:Movie {name: ""Brooklyn""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name
```","{'Intermission', 'Closed Circuit', 'Boy A', 'Is Anybody There?'}"
103,which types are the films directed by [Fletcher Markle],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Fletcher Markle'})-[:HAS_GENRE]->(g:Genre)
RETURN g.name
```",{'Drama'}
104,which movies have the same screenwriter of [The Late Show],"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(ms:Movie) WHERE m.name = ""The Late Show"" RETURN ms.name
```","{'Twilight', 'Bonnie and Clyde', ""What's Up, Doc?"", 'Places in the Heart', 'Still of the Night', 'There Was a Crooked Man...', 'Bad Company', 'Superman', ""Nobody's Fool"", 'Nadine', 'Kramer vs. Kramer', 'The Ice Harvest'}"
