,query,target_query,generated_query
147,What makes [Kaaren Verne] to act,All Through the Night,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Kaaren Verne""})
RETURN m.name"
148,[Mila Parély] appears in what films,The Rules of the Game,"MATCH (a:Actor {name:""Mila Parély""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
149,What the films made [Harry Morgan] star in,Dragnet|Support Your Local Sheriff!|The Cat from Outer Space|The Flim-Flam Man,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Harry Morgan'}) RETURN m.name
150,the films have done [Omri Katz] to act in,Hocus Pocus|Matinee,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Omri Katz'
RETURN m.name"
151,What the films did [Grégoire Aslan] take action in,Paris When It Sizzles,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Grégoire Aslan'
RETURN m.name"
152,What the movies made [Derek de Lint] star in,The Assault,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Derek de Lint""}) RETURN m.name"
153,What the movies have done [Philip Bretherton] to act in,Dark Floors,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Philip Bretherton'
RETURN m.name"
154,The films have done [Yaya DaCosta] to act in,Take the Lead,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Yaya DaCosta'}) RETURN m.name
155,What films do [Sally Fraser] appear in,It Conquered the World,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Sally Fraser'}) 
RETURN m.name"
156,What makes [Vince Colosimo] to act in,The Wog Boy,"MATCH (a:Actor {name:""Vince Colosimo""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
157,ce qui fait [Laurie Simmons] star dans,Tiny Furniture,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Laurie Simmons'}) RETURN m.name
158,What the movies did have made [Margaret Avery] star in,The Color Purple,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Margaret Avery'}) RETURN m.name
159,what does [Draga Olteanu Matei] appear in,"Uncle Marin, the Billionaire",MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Draga Olteanu Matei'}) RETURN m.name
160,What the films did [Jonas Chernick] star in,My Awkward Sexual Adventure,"MATCH (a:Actor {name: ""Jonas Chernick""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
161,What films do [Abhay Deol] appear in,"Shanghai|Road, Movie",MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Abhay Deol'}) RETURN m.name
162,What the movies do [Michael Craig] appear in,The Angry Silence|Upstairs and Downstairs,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Michael Craig'}) RETURN m.name
163,[John Derek] appears in which films,Knock on Any Door|Scandal Sheet|The Adventures of Hajji Baba,MATCH (a:Actor {name: 'John Derek'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
164,This makes [Yoshihiro Nishimura] star in,RoboGeisha,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Yoshihiro Nishimura""}) RETURN m.name"
165,What the films have [Jessica Simpson] an actor in ,Employee of the Month|Blonde Ambition,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Jessica Simpson'}) RETURN m.name
166,What the movies have made [Trevor Moore] star in,Miss March,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Trevor Moore'}) RETURN m.name
167,What the movies do [Antonio Cupo] appears in,American Mary,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Antonio Cupo'}) RETURN m.name
168,what movies have made [Jerry Stiller] star in,The Heartbreak Kid|Hot Pursuit|The Ritz|The Independent|Stag,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Jerry Stiller""}) RETURN m.name"
169,what the movies do [Courtney Love] appear in,The People vs. Larry Flynt|Trapped|Straight to Hell|Julie Johnson,MATCH (a:Actor {name: 'Courtney Love'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
170,What the films have made [Eric Brown] to act in,Private Lessons,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Eric Brown' RETURN m.name
171,What films do [David Copperfield] appear in,Terror Train|Oh My God,"MATCH (a:Actor {name: ""David Copperfield""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
172,What the films did [Bob Newhart] act in,Elf|The Rescuers|The Rescuers Down Under|Little Miss Marker|First Family,MATCH (a:Actor {name: 'Bob Newhart'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
173,What the movies do [Jesse Birdsall] appears in,Getting It Right,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jesse Birdsall""}) RETURN m.name"
174,What the films did [Ken Shapiro] take action in ,The Groove Tube,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Ken Shapiro""}) RETURN m.name"
175,This is what makes [Stéphane Aubier] star in,A Town Called Panic,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Stéphane Aubier""}) RETURN m.name"
176,What the films did [Carmine Giovinazzo] star in,The Learning Curve,"MATCH (a:Actor {name: 'Carmine Giovinazzo'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
177,[Stefania Rocca] appears in which films,Nirvana|The Card Player,"MATCH (a:Actor {name: ""Stefania Rocca""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
178,What the films have done [Justin Lo] to do in,The Conrad Boys,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Justin Lo""}) 
RETURN m.name"
179,What made [Cheryl Hines] star in,Space Chimps|The Grand|Bart Got a Room,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Cheryl Hines'}) RETURN m.name
180,The films have made [Sally Kirkland] take action in the,The Haunted|Anna|Coming Apart,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Sally Kirkland'}) RETURN m.name
181,This makes [Jonathan Andersson] star in,Shed No Tears,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jonathan Andersson""}) RETURN m.name"
182,What the movies do [Ken Kirzinger] appears in,Freddy vs. Jason,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Ken Kirzinger'}) RETURN m.name
183,What the films made [James Shigeta] star in,The Crimson Kimono|Bridge to the Sun,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'James Shigeta'}) RETURN m.name
184,What movies do [Mady Christians] appear in,Letter from an Unknown Woman,MATCH (a:Actor {name: 'Mady Christians'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
185,Which films have made [Harrison Gilbertson] star in,Haunt|Accidents Happen,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Harrison Gilbertson'}) RETURN m.name
186,This is what makes [Thomas Mitchell] star in,The Outlaw|The Long Voyage Home|The Keys of the Kingdom|Wilson|Out of the Fog|Moontide|This Above All|Angels Over Broadway|Immortal Sergeant|Joan of Paris,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Thomas Mitchell'}) RETURN m.name
187,What makes [Jessalyn Gilsig] to act in the,Quest for Camelot|Flood,MATCH (a:Actor {name: 'Jessalyn Gilsig'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
188,Which movies made [William Prince] star in,The Gauntlet|Cyrano de Bergerac|Macabre|Carnegie Hall,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'William Prince'}) RETURN m.name
189,which movies have made [Kristoffer Joner] star in,Kissed by Winter,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Kristoffer Joner""}) RETURN m.name"
190,What the films did [Candy Clark] star in,The Man Who Fell to Earth|Q|More American Graffiti|The Big Sleep,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Candy Clark'}) RETURN m.name
191,Which movies have made [Brontis Jodorowsky] star in,The Dance of Reality,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Brontis Jodorowsky'}) RETURN m.name
192,what movies have made [Jason Clarke] star in,Dawn of the Planet of the Apes|Zero Dark Thirty|Lawless|White House Down,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jason Clarke""}) RETURN m.name"
193,What the films did [Doris Dowling] take action in ,Bitter Rice,"MATCH (a:Actor {name: 'Doris Dowling'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
194,What films make [Nargis] appear in,Mother India,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Nargis'
RETURN m.name"
195,What makes [Amber Joy Williams] stars in,Home Movie,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name:'Amber Joy Williams'}) RETURN m.name
196,The films have made [John Gavin] take action in the,Psycho|Imitation of Life|A Time to Love and a Time to Die|Back Street,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'John Gavin'}) RETURN m.name
197,What the films have done [Richard Dawkins] to do in,The Unbelievers|The Enemies of Reason|Faith School Menace?,MATCH (m:Movie)-[:DIRECTED_BY|:WRITTEN_BY|:STARRED_ACTORS]->(p) WHERE p.name = 'Richard Dawkins' RETURN m.name
198,What movies have made [Rob Estes] star in,Hello Herman,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Rob Estes'}) RETURN m.name
199,This is what makes [Matthew Knight] star in,The Grudge 3,MATCH (a:Actor {name: 'Matthew Knight'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
200,What the films made [Adam Campbell] star in,Date Movie|Spin,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name:""Adam Campbell""}) 
RETURN m.name"
201,Ce qui fait [Martha Nussbaum] star dans,Examined Life,"MATCH (a:Actor {name:""Martha Nussbaum""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
202,What the movies [Kay Medford] appear in,Angel in My Pocket,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Kay Medford""}) RETURN m.name"
203,what causes [Thomas Ian Nicholas] appear in,American Pie|Rookie of the Year|Cattle Call,MATCH (a:Actor {name: 'Thomas Ian Nicholas'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
204,What does [Peter Riegert] appear in,The Mask|Local Hero|Coldblooded|A Shock to the System|Crossing Delancey|Barbarians at the Gate,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Peter Riegert'})
RETURN m.name"
205,What the films did [Sami Frey] act in,Anthony Zimmer|Black Widow,MATCH (a:Actor {name: 'Sami Frey'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
206,This makes [Emily Mortimer] star in,Lars and the Real Girl|Cars 2|Harry Brown|The Pink Panther|Transsiberian|The Pink Panther 2|Chaos Theory|Dear Frankie,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Emily Mortimer'}) RETURN m.name
207,What makes [Peter Whitford] to act in the,Dead End Drive-In,MATCH (a:Actor {name: 'Peter Whitford'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
208,what causes [Mike Norris] to appear in,Born American|Bells of Innocence,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Mike Norris""}) RETURN m.name"
209,what movies have made [Matt Lanter] star in,Disaster Movie|Vampires Suck,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Matt Lanter'}) RETURN m.name
210,What the movies do [Bonnie Gruesen] are appearing in,A Very Potter Musical|A Very Potter Sequel,MATCH (a:Actor {name: 'Bonnie Gruesen'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
211,what makes [Jeffery Roberson] appear in,Girls Will Be Girls,MATCH (a:Actor {name: 'Jeffery Roberson'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
212,What does [Isha Koppikar] appear in,Don,MATCH (a:Actor {name: 'Isha Koppikar'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
213,What films have made [Sam Parsonson] star in,Coffin Rock,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Sam Parsonson""}) RETURN m.name"
214,What the movies do [Marjoe Gortner] are appearing in,Starcrash|The Food of the Gods,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Marjoe Gortner' RETURN m.name
215,What the movies do [Rita Russek] appears in,From the Life of the Marionettes,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Rita Russek""})
RETURN m.name"
216,What the films did [Peter Marshall] take action in ,The Horseman,MATCH (a:Actor {name: 'Peter Marshall'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
217,what movies have made [Charles McDowell] star in,The Congress,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Charles McDowell""}) RETURN m.name"
218,[Abigail Spencer] appears in which film,In My Sleep,"MATCH (a:Actor {name: ""Abigail Spencer""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
219,What makes [Earl Holliman] to do,Last Train from Gun Hill,"MATCH (a:Actor {name: 'Earl Holliman'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
220,What makes [Martine Beswick] appear in,A Bullet for the General|Prehistoric Women,MATCH (a:Actor {name: 'Martine Beswick'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
221,What the films have made [Gavin MacLeod] to act in,Time Changer|The Secrets of Jonathan Sperry,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Gavin MacLeod'})
RETURN m.name"
222,what does [Karen Dotrice] appear in,The Gnome-Mobile,MATCH (a:Actor {name: 'Karen Dotrice'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
223,What films [Santhanam] an actor in,Enthiran,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Santhanam' RETURN m.name
224,What the movies do [Diana Wynyard] are appearing in,Gaslight|An Ideal Husband,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Diana Wynyard""}) RETURN m.name"
225,What films [Nelly Alard] an actor in,Venice/Venice,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Nelly Alard'}) RETURN m.name
226,What the movies have made [Richard Dix] star in,Cimarron|The Ghost Ship|The Lost Squadron|The Vanishing American,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Richard Dix""}) RETURN m.name"
227,what causes [Ted Wass] appear in,"Sheena|Oh, God! You Devil",MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Ted Wass'}) RETURN m.name
228,The films have [Mary Carlisle] to act in,Dead Men Walk|Double or Nothing,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Mary Carlisle""}) RETURN m.name"
229,What films [Bill Travers] an actor in,Born Free|Bhowani Junction|Ring of Bright Water,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Bill Travers'}) RETURN m.name
230,[Brian Posehn] appears in which films,The Comedians of Comedy,"MATCH (a:Actor {name: ""Brian Posehn""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
231,What makes [Marlène Jobert] appear in,Masculin Féminin|Very Happy Alexander,MATCH (a:Actor {name: 'Marlène Jobert'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
232,[Tess Harper] appears on which movies,Tender Mercies|My New Gun,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Tess Harper""})
RETURN m.name"
233,What the movies do [Ben Oxenbould] appear in,Caught Inside,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Ben Oxenbould'
RETURN m.name"
234,[Peter Berg] appears in what movies,Fire in the Sky|Corky Romano|Shocker|The Great White Hype|A Midnight Clear|Aspen Extreme,"MATCH (a:Actor {name: ""Peter Berg""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
235,What movies have made [Shane Briant] star in,Frankenstein and the Monster from Hell,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Shane Briant'}) RETURN m.name
236,What makes [Elena Fabrizi] appear in,Acqua e sapone,"MATCH (a:Actor {name: ""Elena Fabrizi""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
237,What causes [Patrick Casey] to act in,Transylmania,MATCH (a:Actor {name: 'Patrick Casey'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
238,the films have [Mary Gross] to act in,Troop Beverly Hills|Feds,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Mary Gross""}) RETURN m.name"
239,What the films [Pablo Echarri] an actor in,The Method|Chronicle of an Escape|Boogie,MATCH (a:Actor {name: 'Pablo Echarri'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
240,the films have made [C. Aubrey Smith] take action in the,Tarzan the Ape Man|The Four Feathers|The Prisoner of Zenda|The Hurricane|Beyond Tomorrow|Just a Gigolo|The Gilded Lily,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name: 'C. Aubrey Smith'}) RETURN m.name
241,what is [Deborah Winters] appear in,Blue Sunshine|Kotch,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Deborah Winters""}) RETURN m.name"
242,what makes [Gian Maria Volonté] appear in,For a Few Dollars More|A Fistful of Dollars|Le Cercle Rouge|Investigation of a Citizen Above Suspicion|A Bullet for the General|The Mattei Affair,"MATCH (a:Actor {name:""Gian Maria Volonté""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
243,What films have [John Simm] a actor in,Human Traffic|Miranda,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'John Simm'
RETURN m.name"
244,What makes [Neve Campbell] appear in,Wild Things|The Craft|54|Three to Tango|Panic|The Company|Blind Horizon|When Will I Be Loved|I Really Hate My Job,"MATCH (a:Actor {name: ""Neve Campbell""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
245,What makes [Adrian Lester] to act,Dust,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Adrian Lester'}) RETURN m.name
246,What the movies have made [Nathaniel Brown] star in,Enter the Void,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Nathaniel Brown'})
RETURN m.name"
247,which movies have made [George Relph] star in,The Titfield Thunderbolt,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""George Relph""}) RETURN m.name"
248,That makes [Rebecca Romijn] star in,Femme Fatale|Rollerball|Man About Town|Bettie Page Reveals All,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Rebecca Romijn""})
RETURN m.name"
249,[Ashley Greene] appears in which film,The Apparition,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Ashley Greene'}) RETURN m.name
250,What the movies did make [Mark Chao] star in,Monga,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Mark Chao""}) RETURN m.name"
251,That makes [Elisha Cuthbert] star in,The Girl Next Door|House of Wax|Captivity|My Sassy Girl|The Quiet,MATCH (a:Actor {name: 'Elisha Cuthbert'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
252,[Urbano Barberini] appears in which film,Demons|Opera,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Urbano Barberini""}) RETURN m.name"
253,What the movies do [Iain De Caestecker] are appearing in,In Fear,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Iain De Caestecker""}) RETURN m.name"
254,What makes [Mario Machado] action,RoboCop 3,"MATCH (a:Actor {name: 'Mario Machado'})-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]-(g:Genre {name: 'Action'})
RETURN m.name"
255,the films have made [Jesper Asholt] take action in the,The Art of Crying,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jesper Asholt""}) RETURN m.name"
256,what the movies do [Sonakshi Sinha] appear in,Dabangg 2|Action Jackson,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Sonakshi Sinha""})
RETURN m.name"
257,What films do [Eddie Axberg] appear in,The Emigrants|The New Land,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Eddie Axberg""}) RETURN m.name"
258,What the films did [David Arkin] take action in,Nashville,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = ""David Arkin"" RETURN m.name"
259,What the films did [Jörg Pleva] star in,Das Millionenspiel,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jörg Pleva""}) RETURN m.name"
260,What films make [David Naughton] appear in,An American Werewolf in London|Midnight Madness,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'David Naughton'})
RETURN m.name"
261,What films do [Juan José Camero] appear in,Nazareno Cruz and the Wolf,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Juan José Camero'}) RETURN m.name
262,which movies have made [Natalie McCurry] star in,Dead End Drive-In,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Natalie McCurry""}) RETURN m.name"
263,What the movies did make [Ruth Nelson] star in,Awakenings,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Ruth Nelson""})
RETURN m.name"
264,What the films have done [Robert Webber] to act in,10|$,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Robert Webber'
RETURN m.name"
265,The films have done [Bam Margera] to act in,Jackass Number Two,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Bam Margera' RETURN m.name
266,films have made [Bernie Kopell] act in,The Cutter,MATCH (a:Actor {name: 'Bernie Kopell'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
267,What the movies did make [Maureen Stapleton] star in,Johnny Dangerously|Bye Bye Birdie|Plaza Suite|The Fan,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Maureen Stapleton""}) RETURN m.name"
268,the films have [Murray Hamilton] to act in,Brubaker|No Time for Sergeants,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Murray Hamilton'})
RETURN m.name"
269,What the films have done [Brandon Sean Pearson] to do in,The Maze,MATCH (m:Movie)-[:DIRECTED_BY|:WRITTEN_BY|:STARRED_ACTORS]->(p) WHERE p.name='Brandon Sean Pearson' RETURN m.name
