,query,target_query,generated_query
142,What makes [Leandro Firmino] action,City of God,The given natural language query seems to be incomplete or ambiguous. It is unclear what exactly is being asked about Leandro Firmino and action. Please provide a complete and clear query.
143,What makes [Clancy Brown] to do,Highlander|The SpongeBob SquarePants Movie|Pathfinder|John Dies at the End|Shoot to Kill|Blue Steel|Sparks|The Trials of Cate McCall|Cast a Deadly Spell|Past Midnight,"MATCH (a:Actor {name: 'Clancy Brown'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
144,What makes [Brendan Coyle] to do,Offside,This query is not clear enough to be translated into a Cypher query. Please provide more context or specify the information you want to find about Brendan Coyle.
145,Which movies did [Debby Ryan] star in,Radio Rebel|What If...,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Debby Ryan'}) RETURN m.name
146,The films have made [Laurel Holloman] take action in the,The Incredibly True Adventure of Two Girls in Love,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Laurel Holloman""}) RETURN m.name"
147,What the movies have made [Frank Ramírez] star in,La estrategia del caracol,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Frank Ramírez'}) RETURN m.name
148,What the films do [Alison Routledge] appear in,The Quiet Earth,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Alison Routledge' RETURN m.name
149,What the films have made [Eddie Cantor] star in,Thank Your Lucky Stars|Ali Baba Goes to Town|Kid Millions,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Eddie Cantor'}) RETURN m.name
150,what the films have done [Dorothy Dell] to act in,Little Miss Marker,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name:""Dorothy Dell""}) RETURN m.name"
151,What makes [Jason Behr] action,Skinwalkers|The Tattooist,"MATCH (a:Actor {name: 'Jason Behr'})-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]-(g:Genre {name: 'Action'})
RETURN m.name"
152,What makes [Peter Bull] appear in,The African Queen,"MATCH (a:Actor {name: ""Peter Bull""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
153,Ce qui fait [Ronald Zehrfeld] star dans,Inbetween Worlds,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Ronald Zehrfeld'}) RETURN m.name"""
154,What films have made [Kathryn Grayson] star in,Anchors Aweigh|Show Boat|The Toast of New Orleans|Two Sisters from Boston,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Kathryn Grayson""}) RETURN m.name"
155,What makes [Larenz Tate] to act in the,The Postman|A Man Apart|Dead Presidents|Why Do Fools Fall in Love|Love Jones|The Inkwell,"MATCH (a:Actor {name: ""Larenz Tate""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
156,What makes [Candy Darling] star in,Flesh|Beautiful Darling,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Candy Darling""})
RETURN m.name"
157,What the movies made [Robbi Morgan] star in,Friday the 13th,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Robbi Morgan""}) RETURN m.name"
158,Which movies made [George Harrison] star in,A Hard Day's Night|Help!,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""George Harrison""}) RETURN m.name"
159,What causes [Edward Chapman] to act in,Murder!,"The provided query ""What causes [Edward Chapman] to act in"" is not clear and does not specify what specific information needs to be retrieved. It could possibly be asking for the movies Edward Chapman acted in. If that is the case, the following Cypher query should provide the answer:

```cypher
MATCH (a:Actor {name: ""Edward Chapman""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name
```

This query will return the names of the movies where Edward Chapman is one of the actors.

If the query is asking for something else, please provide more context or clarification."
160,Which movies did [Tom Savini] star in,Creepshow 2|Children of the Living Dead,MATCH (a:Actor {name: 'Tom Savini'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
161,What makes [Pat O'Brien] appear in,Angels with Dirty Faces|The Boy with Green Hair|The Fighting 69th|The Front Page|San Quentin|Page Miss Glory|Torrid Zone|Crack-Up|Here Comes the Navy|Bombardier|Boy Meets Girl|Castle on the Hudson|A Dangerous Profession,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Pat O'Brien""}) RETURN m.name"
162,what causes [Bob Dermer] to appear in,The Care Bears Adventure in Wonderland,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name: 'Bob Dermer'}) RETURN m.name
163,What the movies have made [Anna Paquin] star in,Finding Forrester|The Piano|Buffalo Soldiers|Fly Away Home|Darkness|Margaret|A Walk on the Moon|Blue State|Free Ride,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Anna Paquin'}) RETURN m.name
164,The films have made [Mia Sara] take action in the,Ferris Bueller's Day Off|Timecop|Legend|Turn of Faith,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Mia Sara""}) RETURN m.name"
165,What makes [Larry Fessenden] to do,I Sell the Dead|Jug Face|Bitter Feast|Habit,"This query is ambiguous as it is not specified what kind of role Larry Fessenden has in the movies. They could be a Director, Writer, or Actor. 

Assuming Larry Fessenden is an Actor:

```cypher
MATCH (a:Actor {name: 'Larry Fessenden'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name
```

Assuming Larry Fessenden is a Director:

```cypher
MATCH (d:Director {name: 'Larry Fessenden'})<-[:DIRECTED_BY]-(m:Movie)
RETURN m.name
```

Assuming Larry Fessenden is a Writer:

```cypher
MATCH (w:Writer {name: 'Larry Fessenden'})<-[:WRITTEN_BY]-(m:Movie)
RETURN m.name
```

Please provide more context or specifics for a more precise query."
166,Which movies made [Terry Kinney] star in,Body Snatchers,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Terry Kinney'}) RETURN m.name
167,what the films have done [Monte Hale] to act in,Out California Way,"MATCH (a:Actor {name: ""Monte Hale""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
168,What the movies have done [Erland Josephson] to act in,The Sacrifice|Ulysses' Gaze|Face to Face,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Erland Josephson""}) RETURN m.name"
169,Which movies have made [Aksel Hennie] star in,Headhunters,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Aksel Hennie""}) RETURN m.name"
170,This is what makes [Lorenzo Quinteros] star in,Man Facing Southeast,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Lorenzo Quinteros'}) RETURN m.name
171,what does [Jared Padalecki] appear in,Friday the 13th,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Jared Padalecki'}) RETURN m.name
172,[Richard Armitage] appears in which movies,Into the Storm,"""MATCH (a:Actor {name: 'Richard Armitage'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"""
173,The films have made [Jennifer Lopez] act in,Parker|The Cell|Out of Sight|Anaconda|Maid in Manhattan|The Wedding Planner|Jack|Monster-in-Law|The Back-up Plan|Money Train|Enough|An Unfinished Life|Angel Eyes|Selena|Home|The Boy Next Door|Bordertown|Blood and Wine,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jennifer Lopez""}) RETURN m.name"
174,[Alicia Rodríguez] appears on which movies,Young and Wild,"MATCH (a:Actor {name: ""Alicia Rodríguez""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
175,What the movies have done [Frank Bonner] to act in,Equinox,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = ""Frank Bonner""
RETURN m.name"
176,What makes [Richard Boone] to act in,Hombre|Big Jake|The Tall T|The War Lord|I Bury the Living|The Arrangement|The Kremlin Letter|The Night of the Following Day|The Raid,"MATCH (a:Actor {name: ""Richard Boone""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
177,films have made [Tracy Pollan] act in,A Stranger Among Us,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Tracy Pollan""}) RETURN m.name"
178,What is [Carla Balenda] action in,The Whip Hand,"The provided natural language query ""What is [Carla Balenda] action in"" is incomplete and does not specify the context or action of Carla Balenda in relation to the database schema. Thus, it is not possible to formulate a corresponding Cypher query."
179,The films have made [Carmen Duncan] take action in the,Harlequin,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Carmen Duncan'})
RETURN m.name"
180,What the films [Gabrielle Anwar] an actor in ,Scent of a Woman|Body Snatchers|For Love or Money|The Grave,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Gabrielle Anwar""}) RETURN m.name"
181,What the films made [Dominic Purcell] star in,Killer Elite|Assault on Wall Street|Primeval|Blood Creek|Ice Soldiers|Three Way,MATCH (a:Actor {name: 'Dominic Purcell'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
182,What films have made [Anton Yelchin] star in,Like Crazy|The Beaver|Odd Thomas|House of D|Fierce People,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Anton Yelchin'}) RETURN m.name
183,what the films have done [Jean Gabin] to act in,Port of Shadows|La Bête Humaine|Pépé le Moko|French Cancan|A Monkey in Winter|Les Misérables|Moontide|Stormy Waters|Lady Killer,"MATCH (a:Actor {name: ""Jean Gabin""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
184,The films have done [Lupe Ontiveros] to act in,Real Women Have Curves|Dark Mirror,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Lupe Ontiveros""}) RETURN m.name"
185,what the movies do [Michael Hardt] appear in,Examined Life,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Michael Hardt'}) RETURN m.name
186,What makes [Noah Hathaway] stars in,Sushi Girl,"MATCH (a:Actor {name: ""Noah Hathaway""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
187,What makes [Kaaren Verne] to act,All Through the Night,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Kaaren Verne""})
RETURN m.name"
188,[Mila Parély] appears in what films,The Rules of the Game,"MATCH (a:Actor {name:""Mila Parély""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
189,What the films have [Robert Redford] an actor in ,The Sting|Butch Cassidy and the Sundance Kid|Spy Game|All the President's Men|The Last Castle|All Is Lost|Out of Africa|Indecent Proposal|Sneakers|Lions for Lambs|The Natural|Three Days of the Condor|The Horse Whisperer|The Company You Keep|An Unfinished Life|Jeremiah Johnson|The Great Gatsby|The Way We Were|Brubaker|Barefoot in the Park|Legal Eagles|The Candidate|The Chase|Havana|The Electric Horseman|The Great Waldo Pepper|The Hot Rock|This Property Is Condemned|Downhill Racer|Inside Daisy Clover|Little Fauss and Big Halsy|A Walk in the Woods,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = ""Robert Redford"" RETURN m.name"
190,What the films made [Harry Morgan] star in,Dragnet|Support Your Local Sheriff!|The Cat from Outer Space|The Flim-Flam Man,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Harry Morgan'}) RETURN m.name
191,Ce qui fait [Anton Corbijn] star dans,Joy Division,"The query seems to be asking for movies where Anton Corbijn is a star. However, according to the provided database schema, Anton Corbijn can only be a Director, Writer, or Actor. Assuming Anton Corbijn is an actor, the Cypher query would be:

```
MATCH (a:Actor {name: 'Anton Corbijn'})<-[:STARRED_ACTORS]-(m:Movie) 
RETURN m.name
```"
192,the films have done [Omri Katz] to act in,Hocus Pocus|Matinee,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Omri Katz'
RETURN m.name"
193,What the films did [Grégoire Aslan] take action in,Paris When It Sizzles,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Grégoire Aslan'
RETURN m.name"
194,what the films have done [Scott Bakula] to act in,Lord of Illusions|Necessary Roughness|Cats Don't Dance|Blue Smoke,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Scott Bakula""}) RETURN m.name"
195,What the movies made [Derek de Lint] star in,The Assault,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Derek de Lint""}) RETURN m.name"
196,What is [Reika Hashimoto] action in,Survive Style 5+,Your natural language query is incomplete. Please provide more details for a proper Cypher query.
197,What the movies have done [Philip Bretherton] to act in,Dark Floors,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Philip Bretherton'
RETURN m.name"
198,What makes [Rooney Mara] action in,The Girl with the Dragon Tattoo|Side Effects|A Nightmare on Elm Street|Ain't Them Bodies Saints|Trash|Tanner Hall,"MATCH (a:Actor {name:""Rooney Mara""})-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]-(g:Genre {name:""Action""}) RETURN m.name"
199,The films have done [Yaya DaCosta] to act in,Take the Lead,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Yaya DaCosta'}) RETURN m.name
200,What films do [Sally Fraser] appear in,It Conquered the World,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Sally Fraser'}) 
RETURN m.name"
201,What makes [Vince Colosimo] to act in,The Wog Boy,"MATCH (a:Actor {name:""Vince Colosimo""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
202,Which movies did [Rachel Ward] star in,"Dead Men Don't Wear Plaid|Against All Odds|How to Get Ahead in Advertising|On the Beach|After Dark, My Sweet","MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = 'Rachel Ward'
RETURN m.name"
203,ce qui fait [Laurie Simmons] star dans,Tiny Furniture,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Laurie Simmons'}) RETURN m.name
204,What the movies did have made [Margaret Avery] star in,The Color Purple,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Margaret Avery'}) RETURN m.name
205,What does [Brad Dourif] appear in,Mississippi Burning|Child's Play|Bride of Chucky|Seed of Chucky|The Exorcist III|The Wild Blue Yonder|Death and Cremation,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Brad Dourif""}) RETURN m.name"
206,The films have made [Shawn Ku] take action in the,Samsara,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Shawn Ku""}) RETURN m.name"
207,what does [Draga Olteanu Matei] appear in,"Uncle Marin, the Billionaire",MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Draga Olteanu Matei'}) RETURN m.name
208,What the films did [Jonas Chernick] star in,My Awkward Sexual Adventure,"MATCH (a:Actor {name: ""Jonas Chernick""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
209,What films do [Abhay Deol] appear in,"Shanghai|Road, Movie",MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Abhay Deol'}) RETURN m.name
210,What the movies have done [Julie Davis] to act in,Amy's Orgasm,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Julie Davis'}) RETURN m.name
211,What the movies do [Michael Craig] appear in,The Angry Silence|Upstairs and Downstairs,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Michael Craig'}) RETURN m.name
212,[John Derek] appears in which films,Knock on Any Door|Scandal Sheet|The Adventures of Hajji Baba,MATCH (a:Actor {name: 'John Derek'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
213,This makes [Yoshihiro Nishimura] star in,RoboGeisha,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Yoshihiro Nishimura""}) RETURN m.name"
214,What the films have [Jessica Simpson] an actor in ,Employee of the Month|Blonde Ambition,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Jessica Simpson'}) RETURN m.name
215,What makes [Gwenaëlle Simon] to do,A Summer's Tale,The provided natural language query is not clear. Could you please provide more details or clarify your request?
216,What the movies have made [Trevor Moore] star in,Miss March,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Trevor Moore'}) RETURN m.name
217,What the movies do [Antonio Cupo] appears in,American Mary,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Antonio Cupo'}) RETURN m.name
218,what is [Douglas Hodge] appear in,Salome's Last Dance,MATCH (a:Actor {name: 'Douglas Hodge'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
219,what movies have made [Jerry Stiller] star in,The Heartbreak Kid|Hot Pursuit|The Ritz|The Independent|Stag,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Jerry Stiller""}) RETURN m.name"
220,What the films [Vince Edwards] an actor in ,The Killing|The Desperados,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Vince Edwards' RETURN m.name"""
221,what the movies do [Courtney Love] appear in,The People vs. Larry Flynt|Trapped|Straight to Hell|Julie Johnson,MATCH (a:Actor {name: 'Courtney Love'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
222,What the films have done [Dendrie Taylor] to do in,Torn,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Dendrie Taylor' RETURN m.name"""
223,What the films have made [Eric Brown] to act in,Private Lessons,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor) WHERE a.name = 'Eric Brown' RETURN m.name
224,What films do [David Copperfield] appear in,Terror Train|Oh My God,"MATCH (a:Actor {name: ""David Copperfield""})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name"
225,the films have made [Eddie Marsan] act in,The Disappearance of Alice Creed,"""MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Eddie Marsan'}) RETURN m.name"""
226,What the films did [Bob Newhart] act in,Elf|The Rescuers|The Rescuers Down Under|Little Miss Marker|First Family,MATCH (a:Actor {name: 'Bob Newhart'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
227,what does [Mary Stuart Masterson] appear in,Fried Green Tomatoes|Some Kind of Wonderful|At Close Range|Bad Girls|Chances Are|Bed of Roses|Heaven's Prisoners|Heaven Help Us|Radioland Murders,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Mary Stuart Masterson'}) RETURN m.name
228,What the movies do [Jesse Birdsall] appears in,Getting It Right,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jesse Birdsall""}) RETURN m.name"
229,What the films did [Ken Shapiro] take action in ,The Groove Tube,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Ken Shapiro""}) RETURN m.name"
230,This is what makes [Stéphane Aubier] star in,A Town Called Panic,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Stéphane Aubier""}) RETURN m.name"
231,What the films have made [Teresa Palmer] to act in,I Am Number Four|Warm Bodies|The Sorcerer's Apprentice|Restraint,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Teresa Palmer'}) RETURN m.name
232,What the films did [Carmine Giovinazzo] star in,The Learning Curve,"MATCH (a:Actor {name: 'Carmine Giovinazzo'})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
233,[Stefania Rocca] appears in which films,Nirvana|The Card Player,"MATCH (a:Actor {name: ""Stefania Rocca""})<-[:STARRED_ACTORS]-(m:Movie)
RETURN m.name"
234,What the films have done [Justin Lo] to do in,The Conrad Boys,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Justin Lo""}) 
RETURN m.name"
235,What made [Cheryl Hines] star in,Space Chimps|The Grand|Bart Got a Room,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Cheryl Hines'}) RETURN m.name
236,The films have made [Sally Kirkland] take action in the,The Haunted|Anna|Coming Apart,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Sally Kirkland'}) RETURN m.name
237,This makes [Jonathan Andersson] star in,Shed No Tears,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jonathan Andersson""}) RETURN m.name"
238,What the movies do [Ken Kirzinger] appears in,Freddy vs. Jason,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Ken Kirzinger'}) RETURN m.name
239,Who makes [Jenna Fischer] star in,Hall Pass|LolliLove,"MATCH (a:Actor {name: 'Jenna Fischer'})<-[:STARRED_ACTORS]-(m:Movie)<-[:DIRECTED_BY]-(d:Director)
RETURN d.name AS Director"
240,What films make [Sean Astin] appear in,50 First Dates|Rudy|Encino Man|Toy Soldiers|Moms' Night Out|Forever Strong|Stay Cool|Where the Day Takes You|The Final Season|Staying Together|The Long Way Home,MATCH (a:Actor {name: 'Sean Astin'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
241,What the films made [James Shigeta] star in,The Crimson Kimono|Bridge to the Sun,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'James Shigeta'}) RETURN m.name
242,what does [Jane Greer] appear in,Out of the Past|The Big Steal|The Prisoner of Zenda|Man of a Thousand Faces|They Won't Believe Me|Desperate Search,MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Jane Greer'}) RETURN m.name
243,What movies do [Mady Christians] appear in,Letter from an Unknown Woman,MATCH (a:Actor {name: 'Mady Christians'})<-[:STARRED_ACTORS]-(m:Movie) RETURN m.name
